"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2"
"3544",2000,4,4,0,0,0,1,235,57,33,12,49,62,3,3,4,0,335,21,36,5,2,8,3.79148936170213,0.170149253731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,107,1200000,72,3,9,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3545",2001,2,2,0,0,0,0,227,75,51,14,45,57,2,5,3,0,342,20,53,5,3,9,6.06607929515418,0.219298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,108,1200000,53,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3546",2005,1,1,1,0,0,0,143,33,9,0,17,28,2,2,0,0,189,5,12,1,2,6,1.6993006993007,0.174603174603175,1,0,0,3,0,0,0,0,14,4,2,0,3,1,0,0,0,0,21,0,2,1,0,0,3.85714285714286,0.19047619047619,0,0,1,82,91,329000,23,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3547",2006,11,12,29,1,1,0,561,174,77,15,76,122,7,3,3,0,787,2,82,10,3,27,3.70588235294118,0.221092757306226,1,0,0,2,0,0,0,0,8,2,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0.181818181818182,0,0,1,88,90,392000,8,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3548",2007,2,3,9,0,0,0,150,62,38,5,32,30,2,4,1,1,238,1,40,2,1,4,6.84,0.260504201680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,90,410000,4,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3549",2008,1,2,1,0,0,0,117,36,23,2,25,26,3,1,1,0,173,8,27,1,3,6,5.30769230769231,0.208092485549133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,88,410000,31,2,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3550",2010,3,4,0,0,0,7,225,54,18,3,29,77,4,2,4,0,307,23,20,3,1,7,2.16,0.175895765472313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,104,1400000,68,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3551",2011,6,7,9,0,0,0,203,62,39,9,30,46,1,0,4,0,297,7,41,2,1,3,5.1871921182266,0.208754208754209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,100,750000,28,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3552",2012,4,5,0,0,0,3,152,50,26,5,30,42,2,1,3,0,234,14,30,4,3,4,4.61842105263158,0.213675213675214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,88,750000,60,3,7,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3553",2004,0,2,0,0,0,0,83,32,15,5,7,30,1,0,2,0,120,13,15,1,1,1,4.87951807228916,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,97,317500,16,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3554",1998,12,11,29,0,0,0,533,208,102,28,69,94,1,7,5,1,795,0,109,5,7,19,5.16697936210131,0.261635220125786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,99,8600000,0,2,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3555",1999,11,12,34,1,0,0,597,225,106,32,65,118,1,8,3,1,869,0,115,3,11,17,4.79396984924623,0.25891829689298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,6e+06,0,1,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3556",2000,15,12,33,1,1,0,583,202,102,24,89,118,4,4,3,0,846,0,107,13,8,17,4.72384219554031,0.238770685579196,1,0,1,1,1,0,0,0,11,7,6,0,5,2,0,0,0,0,23,0,6,0,0,0,14.7272727272727,0.304347826086957,0,0,1,95,101,4500000,0,3,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3557",2001,2,3,9,1,0,0,187,51,24,7,19,33,3,1,0,0,252,0,25,1,1,3,3.46524064171123,0.202380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,96,4246877,0,3,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3558",2002,0,4,4,0,0,0,66,31,19,6,10,11,0,1,0,0,103,0,20,0,1,3,7.77272727272727,0.300970873786408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,96,1200000,0,2,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3559",2003,7,8,22,1,0,1,482,150,73,25,58,100,1,4,5,1,676,2,74,3,2,11,4.08921161825726,0.22189349112426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,99,2200000,6,2,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3560",2004,2,9,16,0,0,0,241,90,62,16,42,33,2,1,4,0,373,2,67,1,8,4,6.94605809128631,0.241286863270777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,104,2200000,2,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3561",1998,3,3,2,0,0,2,176,57,33,2,38,54,3,6,1,1,268,18,39,1,2,3,5.0625,0.212686567164179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,95,275000,69,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3562",1999,3,1,0,0,0,1,156,56,28,7,25,50,2,2,1,0,237,15,35,1,4,4,4.84615384615385,0.236286919831224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,98,625000,69,2,3,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3563",2000,7,3,0,0,0,2,176,46,31,6,33,52,4,5,2,0,250,24,31,4,2,6,4.75568181818182,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,98,1150000,74,2,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3564",2001,2,2,0,0,0,0,105,45,24,6,16,28,1,3,2,0,165,9,27,1,3,2,6.17142857142857,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,95,1850000,48,2,5,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3565",2002,1,2,0,0,0,0,157,51,21,5,26,31,3,5,2,0,232,15,29,3,2,6,3.61146496815287,0.219827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,104,6e+05,53,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3566",2003,5,3,0,0,0,1,261,74,26,10,33,45,7,5,2,0,365,22,32,4,2,8,2.68965517241379,0.202739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,96,1800000,69,1,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3567",2004,1,1,0,0,0,0,116,44,27,5,20,25,0,1,2,0,182,9,28,1,1,2,6.28448275862069,0.241758241758242,1,0,0,4,0,0,0,0,5,1,2,0,0,1,0,0,2,0,7,0,2,0,0,1,10.8,0.142857142857143,0,0,1,101,97,1800000,47,3,8,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3568",2005,0,0,0,0,0,0,8,1,0,0,1,2,0,0,1,0,10,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,97,1800000,3,2,9,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3569",1998,3,3,6,0,0,0,128,43,13,4,3,27,0,0,3,0,175,2,14,1,0,0,2.7421875,0.245714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,97,450000,2,0,7,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3570",1999,13,8,33,1,0,0,601,228,107,22,34,117,4,2,8,1,852,0,119,3,0,13,4.80698835274542,0.267605633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,94,2100000,0,0,8,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3571",2000,15,11,32,2,0,0,596,214,91,24,66,101,5,3,4,0,860,0,106,4,6,15,4.12248322147651,0.248837209302326,1,1,1,2,2,0,0,0,19,11,9,0,3,3,0,0,1,0,33,0,9,0,2,1,12.7894736842105,0.333333333333333,0,0,1,91,95,3300000,0,0,9,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3572",2001,7,8,18,0,0,0,329,144,68,27,29,48,3,1,2,0,493,2,75,3,4,9,5.58054711246201,0.292089249492901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,102,97,3300000,6,1,10,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3573",1999,0,2,0,0,0,0,73,24,11,5,8,18,0,0,1,0,104,9,13,1,0,2,4.06849315068493,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,94,205000,17,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"3574",2000,11,3,4,0,0,1,332,100,39,7,40,75,5,4,6,0,461,17,43,9,4,15,3.17168674698795,0.216919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,94,250000,55,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"3575",2001,9,8,0,0,0,1,298,97,38,8,46,76,12,2,8,0,435,22,39,4,3,4,3.44295302013423,0.222988505747126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,91,370000,75,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"3576",2002,2,5,0,0,0,6,194,80,29,10,26,50,8,3,2,0,298,25,33,6,2,5,4.0360824742268,0.268456375838926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,103,370000,62,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3577",2003,3,2,0,0,0,3,237,68,23,3,29,68,2,1,3,1,332,24,27,2,6,8,2.62025316455696,0.204819277108434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,92,1100000,67,1,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3578",2004,4,5,0,0,0,23,196,90,38,8,21,39,4,2,3,0,301,43,44,7,4,10,5.23469387755102,0.299003322259136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,101,1600000,70,3,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3579",2005,1,1,0,0,0,0,87,35,23,6,12,9,1,0,1,0,132,7,23,2,2,4,7.13793103448276,0.265151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,101,6e+05,28,3,6,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3580",2006,2,3,0,0,0,0,213,94,34,5,28,36,5,1,3,0,328,21,42,3,1,11,4.30985915492958,0.286585365853659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,96,6e+05,66,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3581",2007,5,1,0,0,0,0,146,34,16,4,15,30,2,0,0,0,191,9,17,3,1,4,2.95890410958904,0.178010471204188,1,1,0,7,0,0,0,0,21,2,0,0,3,6,0,0,0,0,26,0,0,1,0,0,0,0.0769230769230769,0,0,2,90,108,2e+06,35,1,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3582",2008,3,4,0,0,0,0,193,79,36,5,24,46,5,3,5,1,294,10,40,1,4,7,5.03626943005181,0.268707482993197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,109,2e+06,58,2,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3583",2009,3,1,0,0,0,0,104,34,13,5,8,26,0,0,0,0,147,11,14,1,0,3,3.375,0.231292517006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,95,2e+06,30,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3584",1998,14,11,30,1,0,0,561,163,65,21,56,154,3,4,3,3,768,0,80,9,3,17,3.1283422459893,0.212239583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,99,2075000,2,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3585",1999,9,14,34,0,0,0,649,225,101,20,69,145,4,4,7,1,928,0,110,16,7,12,4.20184899845917,0.242456896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,98,3633333,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3586",2000,12,14,30,2,1,4,594,226,105,26,75,94,5,5,4,0,876,7,128,10,9,16,4.77272727272727,0.257990867579909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,104,5333333,8,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3587",2001,14,13,33,0,0,0,577,195,95,34,73,123,3,6,8,0,830,0,106,7,2,15,4.44540727902946,0.234939759036145,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,93,99,5833333,0,3,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3588",2002,1,1,1,0,0,0,66,35,19,3,7,13,0,2,0,0,107,4,19,0,1,2,7.77272727272727,0.327102803738318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93,102,9e+05,11,2,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3589",2003,3,3,6,0,0,1,206,70,31,9,24,39,4,3,3,0,291,12,32,4,2,7,4.0631067961165,0.240549828178694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,96,8e+05,26,2,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3590",2004,6,9,18,0,0,17,393,132,66,15,46,102,5,4,3,0,565,26,71,5,7,8,4.53435114503817,0.233628318584071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,101,2e+06,29,3,9,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3591",2005,2,4,0,0,0,34,172,46,13,4,17,33,4,3,1,0,228,45,17,3,0,7,2.0406976744186,0.201754385964912,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,1,99,103,3150000,57,1,10,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3592",2006,0,0,0,0,0,0,20,6,3,2,1,5,1,0,1,0,27,3,3,0,0,1,4.05,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,104,3150000,6,2,11,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3593",2004,0,2,1,0,0,0,48,20,15,1,14,14,0,3,0,0,84,2,18,1,1,0,8.4375,0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,101,425000,5,1,3,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3594",2001,1,0,3,0,0,0,53,11,2,1,7,17,0,2,0,0,70,0,2,1,0,1,1.0188679245283,0.157142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,106,210000,0,2,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3595",2002,7,5,21,0,0,0,333,112,54,11,61,93,5,1,3,2,495,0,56,2,0,8,4.37837837837838,0.226262626262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,105,310000,2,2,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3596",2004,1,3,9,0,0,0,126,50,30,11,23,26,0,1,5,0,200,0,31,4,3,4,6.42857142857143,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,101,310000,0,3,3,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3597",2009,4,10,19,0,0,0,304,118,61,27,46,68,0,3,1,0,462,0,62,2,3,5,5.41776315789474,0.255411255411255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,102,402500,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3598",2010,8,8,8,0,0,2,238,72,38,9,42,72,4,9,4,0,348,16,40,1,3,4,4.3109243697479,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,102,423500,33,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3599",2011,5,3,0,0,0,11,208,49,26,4,30,77,1,7,2,1,291,28,27,3,2,0,3.375,0.168384879725086,1,0,0,4,0,0,0,0,15,2,2,1,0,5,0,0,0,0,17,1,2,0,0,0,3.6,0.117647058823529,0,0,1,94,106,499000,74,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"3600",2012,2,3,0,0,0,4,205,48,19,4,22,98,1,4,3,1,278,21,21,0,1,1,2.50243902439024,0.172661870503597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,106,1375000,72,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"3601",2013,5,6,0,0,0,2,187,50,31,10,24,66,4,6,4,0,263,12,33,2,0,3,4.47593582887701,0.190114068441065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,102,1375000,62,1,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"3602",2015,1,5,0,0,0,0,101,33,16,6,11,33,0,1,3,0,144,7,18,1,0,3,4.27722772277228,0.229166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,106,3900000,40,1,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"3603",2005,4,4,12,0,0,0,253,61,25,5,23,77,0,3,2,0,328,0,26,1,2,6,2.66798418972332,0.185975609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,96,340000,0,2,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3604",2006,12,14,31,2,1,0,573,195,96,23,60,176,2,11,6,0,816,0,105,2,3,18,4.52356020942408,0.238970588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,97,420000,0,2,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3605",2007,14,7,30,1,1,0,571,209,83,20,53,165,4,7,3,1,808,0,88,6,1,20,3.9246935201401,0.258663366336634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,540000,0,2,2,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3606",2008,9,11,31,2,0,0,602,198,77,17,80,175,7,8,8,1,857,0,85,4,6,28,3.45348837209302,0.231038506417736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,97,3800000,0,1,3,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
