"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4","b1.WHIP","b1.FIP","b1.ERC","b1.ERAP","b1.kwERA","b1.BSR","b1.round","b1.Rank","b1.attendance.f","b1.l_GM","b1.salary","b2.WHIP","b2.FIP","b2.ERC","b2.ERAP","b2.kwERA","b2.BSR","b2.round","b2.Rank","b2.attendance.f","b2.l_GM","b2.salary"
"636",2005,6,6,4,0,0,2,252,81,33,10,33,43,0,2,2,0,358,8,33,0,4,5,3.53571428571429,0.226256983240223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,102,650000,1.35714285714286,4.97380952380952,4.10951322825219,14423.3677136556,5.66815642458101,49.6550928150275,37,1,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,6.03734939759036,5.50791327292642,10656.1438775834,5.64793388429752,45.6518709646011,0,3,0,16,425000,1.39667458432304,4.77482185273159,4.4123063714663,11120.5129561228,6.02103505843072,89.5557403642136,0,5,2,18,425000
"637",2001,5,10,23,3,1,0,415,161,76,21,37,84,0,2,6,0,605,0,83,3,2,11,4.94457831325301,0.266115702479339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,96,2650000,1.43132530120482,4.89156626506024,5.03877807029772,9707.01365366914,6.21322314049587,100.297883617077,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.37837837837838,4.72252252252252,4.26442150463685,9948.97647249403,6.25624344176285,141.860984450416,0,4,3,0,2100000,1.46190476190476,5.42857142857143,5.0804527090301,10181.200739051,5.84147157190635,157.279532241985,0,4,3,0,4e+05
"638",2010,9,6,28,0,0,0,527,206,94,27,43,134,6,2,3,0,765,0,104,5,7,13,4.81593927893738,0.269281045751634,1,0,0,1,1,0,0,0,14,5,3,0,1,3,0,2,1,0,21,0,3,0,0,0,5.78571428571429,0.238095238095238,0,0,1,97,100,10500000,1.41745730550285,4.35559772296015,4.8145119276705,10381.5611076422,6.87450980392157,127.396703218694,1,3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.31569965870307,4.49522184300341,4.24996443906198,12330.902019436,6.8336917562724,127.844515545926,1,1,3,0,3e+06,1.40134907251265,4.54064080944351,4.33240104109346,10127.9366684306,6.01754385964912,121.296851009537,0,3,0,0,5475000
"639",2007,1,0,0,0,0,0,71,17,9,3,9,19,0,2,2,0,98,5,10,1,1,1,3.42253521126761,0.173469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,415000,1.09859154929577,4.63661971830986,2.96872072434608,14169.9225526949,6.37959183673469,11.1328001167509,17,3,2,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.63636363636364,5.66818181818182,6.51073161931818,9324.53739056384,6.57857142857143,68.4732038667993,0,5,0,67,415000,1.43684210526316,4.03684210526316,4.40981404013631,12691.0292895306,6.69496402877698,35.8494705929505,0,5,0,59,339500
"640",2012,0,2,0,0,0,0,118,35,15,5,13,28,0,4,0,2,162,12,15,0,3,2,3.43220338983051,0.216049382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93,111,1700000,1.22033898305085,4.42033898305085,3.41210169491525,16169.3897716159,6.51111111111111,21.4264728242436,36,3,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.44444444444444,4.06666666666667,4.37721428571429,15130.6613426921,7.0530612244898,29.8368731511169,1,1,2,52,1700000,1.8,4.475,6.8206137704918,8795.76287393213,6.77704918032787,12.1333772716732,0,4,1,14,1200000
"641",2001,0,0,0,0,0,0,11,6,1,0,2,2,0,0,1,0,19,2,1,0,0,0,2.45454545454545,0.315789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,100,7e+05,2.18181818181818,4.56363636363636,9.18523014354067,20369.1350764744,4.76842105263158,3.00249875062469,3,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.73684210526316,4.55789473684211,6.1161413655761,9284.41636692836,5.80540540540541,24.2008206684494,0,1,0,2,7e+05,2.64,6.2,13.537624893617,4082.24401326037,6.16595744680851,13.8472644192208,0,4,0,0,210000
"642",2004,1,1,0,0,0,0,37,18,10,3,4,11,1,0,1,0,59,5,10,0,2,0,7.2972972972973,0.305084745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,525000,1.78378378378378,5.55135135135135,7.88146094823637,6851.43634390502,6.82372881355932,13.809923542334,9,1,7,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.1,2.0008825,18517.3955240676,7.8,7.76128098888878,1,1,1,20,525000,1.51898734177215,4.87088607594937,5.49016624105669,8960.10475920822,7.17391304347826,21.209819273791,0,5,2,16,255000
"643",2013,12,10,31,0,0,0,613,185,69,15,46,216,1,13,3,0,823,0,74,4,6,24,3.03915171288744,0.224787363304982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,71,92,22857000,1.1305057096248,2.74486133768352,2.82331762203691,15134.8846083379,7.84957472660996,85.234102766135,0,0,8,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.14224137931034,2.94137931034483,2.93864606629393,14845.7944672449,7.38083067092652,91.7194934361808,0,4,0,0,20557143,1.21968616262482,3.30699001426534,3.30582807932947,13701.8439436143,7.24232365145228,108.789904752178,0,4,1,0,19700000
"644",2010,1,3,0,0,0,0,105,47,30,8,13,14,2,3,0,0,168,10,36,3,1,0,7.71428571428571,0.279761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,105,2e+06,1.71428571428571,6.31428571428571,6.62172908163265,6805.14285509486,5.61428571428571,36.1908164562467,38,1,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.14659685863874,3.67120418848168,2.55348497206376,15031.4958166619,6.6089552238806,25.9348450607117,0,3,2,63,2e+06,1.45754716981132,4.34622641509434,5.36890250940363,10001.157144475,7.29067524115756,58.015535067919,0,1,3,72,2750000
"645",2007,12,12,34,1,0,0,620,243,106,18,68,114,10,7,11,0,919,0,113,14,11,23,4.61612903225806,0.264417845484222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,100,8250000,1.50483870967742,4.23064516129032,4.84203134981923,10830.9294574735,5.98759521218716,129.469224908777,0,2,12,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.45263157894737,4.66315789473684,4.61970836445953,12010.7658554383,5.87311827956989,120.706932213416,1,1,3,0,6250000,1.38421955403087,4.69742710120069,4.45730327874921,14020.3137539369,6.04748201438849,122.427335648809,1,1,3,0,4e+06
"646",2003,13,11,32,1,0,0,541,201,101,21,61,88,3,0,8,0,786,0,108,4,5,22,5.04066543438078,0.255725190839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,116,750000,1.45286506469501,4.8358595194085,4.80209119385927,11505.719539687,5.73587786259542,117.6968011966,1,1,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.67241379310345,5.37241379310345,6.48776777265437,10954.8911920384,5.35348837209302,44.3544485610955,0,2,2,5,350000,1.64935064935065,5.17402597402597,6.14347867218988,8721.15395021865,5.96896551724138,126.164135482598,0,4,2,0,7e+06
"647",2012,6,9,21,2,2,0,351,117,63,17,39,111,1,1,0,0,499,0,65,4,3,8,4.84615384615385,0.234468937875752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,97,23145011,1.33333333333333,4.16581196581197,4.09318637274549,10007.3296096497,7.15551102204409,75.10129583895,0,1,12,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.17587939698492,3.62713567839196,2.96499174821476,16247.3311727762,6.70722154222766,88.1963733540209,0,4,2,0,21644707,1.212,3.836,3.37001107560628,15484.3738434014,7.11184022824536,89.6046749943161,0,4,3,0,20144707
"648",2000,2,7,20,0,0,0,321,124,67,22,40,74,2,0,3,0,469,1,69,0,4,12,5.63551401869159,0.264392324093817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,98,2500000,1.53271028037383,5.6392523364486,5.88558867943327,8694.33176710626,6.24434968017058,93.2591460602296,1,2,6,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.3327868852459,4.75409836065574,4.37815787026406,11797.6384372226,6.51595866819747,137.257916530438,0,3,3,0,5737500,1.36206896551724,4.17126436781609,3.89317068039806,11925.6836888119,6.33422818791946,96.5331064444376,0,3,3,0,4275000
"649",2013,7,8,23,0,0,1,418,155,77,22,48,96,1,1,8,0,611,1,81,2,8,15,4.97368421052632,0.253682487725041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,105,6e+06,1.45693779904306,5.05885167464115,5.18777708498109,10554.9154487185,6.20523731587561,102.584082156611,3,1,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.23728813559322,3.34406779661017,3.14173570667308,15004.0283466345,7.12819472616633,53.1737251847711,1,2,1,0,6750000,1.426614481409,4.94951076320939,4.54115273694552,12195.9681898293,5.77347767253045,108.627235644807,0,4,2,5,4750000
"650",2007,1,2,0,0,0,1,131,50,35,9,31,48,3,2,0,0,207,13,36,0,2,1,7.21374045801527,0.241545893719807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,575000,1.85496183206107,5.60458015267176,6.98202882509127,6930.79661043674,6.55942028985507,43.7490510333193,33,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.4010989010989,4.96373626373626,4.71647737594437,9436.46475906487,7.275,45.0997616862076,0,4,1,51,391800,1.14130434782609,2.71086956521739,2.32684328979663,32709.127453713,7.23870967741936,9.7688012023824,0,2,1,15,330800
"651",2006,0,4,4,0,0,0,52,25,19,3,10,12,0,1,2,1,91,0,22,2,1,1,9.86538461538462,0.274725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,97,2500000,2.01923076923077,6.14230769230769,8.30114266694843,4915.88121175774,5.4,18.6217440543601,0,3,12,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.6600790513834,5.86798418972332,6.53732552903618,7224.04592101527,5.56923076923077,153.438633859326,0,5,0,0,2500000,1.24461839530333,5.13737769080235,4.18028005042902,11674.3761781281,6.49401709401709,121.242584026332,1,1,3,12,2500000
"652",2015,1,3,0,0,0,1,165,46,12,4,12,61,1,2,1,0,215,13,15,0,2,5,1.96363636363636,0.213953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,94,5500000,1.05454545454545,2.58181818181818,2.48777834249471,23933.7337148575,8.13488372093023,20.8824031669642,57,1,9,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.28571428571429,6.05714285714286,8.49965714285714,12573.3115608419,6.63076923076923,10.0599558220259,0,3,0,7,1700000,1.88571428571429,5.68571428571429,5.60108316326531,5076.85260618188,4.75714285714286,8.14817615413093,0,3,3,11,1700000
"653",2014,0,0,0,0,0,0,5,2,2,0,5,1,0,0,0,0,11,0,2,0,0,0,10.8,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,104,501000,4.2,11,16.7383109090909,4814.52283625759,1.03636363636364,2.44247096202927,2,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.81818181818182,6.15454545454545,5.58527431192661,12343.6958563435,4.40917431192661,14.8872458410351,0,2,2,22,501000,1.39772727272727,5.21136363636364,3.75587434941013,8662.24270620595,6.13282442748092,16.5652299264812,0,1,1,35,501000
"654",2015,7,12,26,1,1,0,477,163,82,24,33,90,3,2,12,0,669,0,84,5,2,8,4.64150943396226,0.243647234678625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,95,20200000,1.23270440251572,4.82264150943396,4.08988056519164,10233.1192460137,6.2609865470852,98.8211175924046,0,3,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.209375,4.2453125,3.46271574746622,13245.3840925096,6.73783783783784,115.844898096134,1,1,3,0,1.8e+07,1.14038876889849,3.97105831533477,3.1671506424975,14391.3229999727,6.78170347003155,75.3617945050845,0,3,3,0,1.6e+07
"655",2014,2,4,0,0,0,10,164,43,24,6,36,63,3,5,2,0,243,28,26,3,4,3,3.95121951219512,0.176954732510288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,97,2600000,1.44512195121951,4.24268292682927,3.95575823170732,12273.9469998695,6.78271604938272,30.6292177263168,62,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.52307692307692,4.35384615384615,5.24520498536066,13073.9197708719,7.06089965397924,49.1260000315592,0,4,2,75,4500000,1.44230769230769,4.07980769230769,4.32631909584367,11126.8972215731,7.49032258064516,45.1903265337618,0,3,2,75,5e+06
"656",2014,14,13,34,1,0,0,647,191,89,26,74,173,2,5,14,0,914,0,101,2,4,16,3.71406491499227,0.208971553610503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,102,1.2e+07,1.22874806800618,4.35919629057187,3.58021823962811,13730.7528114081,6.54223194748359,115.175922051015,0,1,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.23738872403561,4.73115727002967,3.86979554235331,12124.1324522724,6.62163308589608,137.527054935153,0,5,2,0,1.2e+07,1.0527817403709,3.34978601997147,2.69532753486697,17734.1879359159,7.58770226537217,100.871603646287,0,4,1,1,5e+06
"657",2007,1,1,2,0,0,0,79,32,14,1,7,16,0,0,2,0,118,2,15,0,1,3,4.78481012658228,0.271186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,100,316500,1.48101265822785,3.50379746835443,4.57308014910963,10449.1017600096,6.11186440677966,13.9228575639483,6,1,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.54545454545455,3.92727272727273,4.37758327272727,57440.9609156578,5.16,4.89058790008548,0,3,0,0,316500,1.28,4.26,3.54811992957746,13471.4052437592,6.1887323943662,26.3415714112052,0,4,0,5,302900
"658",2006,0,0,0,0,0,0,22,11,8,2,5,6,1,1,0,0,37,5,8,0,1,1,9.81818181818182,0.297297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,99,235000,2.18181818181818,6.74545454545455,9.74248353808354,5041.36093142741,6.04864864864865,10.0957411687025,6,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.11764705882353,7.96470588235294,12.0671716024341,5246.59539848583,5.81379310344828,8.91413600095272,0,2,1,2,235000,4.5,6.2,22.07059,1944.3265300271,4.2,3.16954429663176,0,4,0,2,235000
"659",2015,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,97,2655000,1,3.2,2.31215714285714,15032.1902189941,5.4,0.523912615626845,1,2,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.4,5.12,12.2527569361702,5462.63167959995,5.4,11.1081549836934,0,5,2,6,2655000,1.61676646706587,5.10419161676647,5.73175095932396,7849.95128716436,5.84970414201183,88.5686290037325,0,5,2,0,2655000
"660",2014,13,10,31,1,1,0,527,169,88,17,85,151,5,9,11,0,761,0,95,3,7,23,4.50853889943074,0.222076215505913,1,0,1,1,1,0,0,0,2,3,3,0,1,1,0,0,0,0,6,0,3,0,0,0,40.5,0.5,0,0,1,98,95,1.8e+07,1.44592030360531,4.29297912713472,4.45783965969076,10534.9250785505,6.346123521682,101.291878954329,0,3,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.34222919937206,3.61915227629513,3.66272601451904,13859.8076148765,6.68806133625411,103.186785781581,0,3,3,0,1.6e+07,1.34431630971993,4.11927512355848,3.75422415823104,12024.2492516981,6.48208092485549,105.577671851225,0,3,3,0,11500000
"661",2013,2,0,0,0,0,0,168,57,23,8,16,42,1,0,3,0,235,8,25,2,3,7,3.69642857142857,0.242553191489362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,105,1275000,1.30357142857143,4.52142857142857,4.28884013677812,14202.0372628067,6.62553191489362,35.2842670691926,56,1,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.02395209580838,3.25389221556886,2.38676042557742,21234.5146939658,7.38214285714286,22.0872748724711,1,2,1,54,815000,1,3,2.09082899159664,16165.686292511,7.21512605042017,10.564407193425,0,5,0,20,483500
"662",2009,7,12,30,0,0,0,485,200,95,25,74,80,8,12,11,0,748,0,106,11,4,22,5.28865979381443,0.267379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,98,12750000,1.69484536082474,5.64948453608247,6.38849824618226,9264.54536062037,5.44812834224599,137.509516460905,0,3,14,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5422138836773,5.46266416510319,5.58468938735748,9869.77181432805,5.8,142.604844223299,1,2,3,0,12750000,1.50483870967742,4.23064516129032,4.84203134981923,10830.9294574735,5.98759521218716,129.469224908777,0,2,2,0,8250000
"663",2008,3,0,0,0,0,0,90,27,12,3,19,34,2,6,1,0,132,11,12,0,2,3,3.6,0.204545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,98,950000,1.53333333333333,4.03333333333333,4.52099909090909,13610.2857101897,6.85454545454546,17.9247903717829,27,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.59677419354839,4.61935483870968,5.43751186635945,9375.97460035292,6.42857142857143,45.0939527159458,0,5,0,68,1e+06,1.31818181818182,4.04848484848485,3.71586947368421,11472.4225301691,7.67368421052632,39.8037685309195,0,1,3,62,3600000
"664",2006,9,12,30,0,0,0,462,167,86,19,64,97,7,6,13,1,693,0,96,12,6,14,5.02597402597403,0.240981240981241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,95,3e+06,1.5,4.90779220779221,5.03995432619329,9450.33127385265,5.86753246753247,104.282748926985,0,1,7,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.51973684210526,5.71644736842105,5.11317225634606,9650.20841025695,5.50619469026549,74.182093556623,0,5,2,0,2100000,1.54166666666667,5.83888888888889,5.26000400390625,10768.5777047655,5.8125,55.4426144647431,0,5,0,0,2260000
"665",2003,3,12,22,1,1,1,401,167,91,19,47,77,1,3,11,1,619,7,101,1,8,12,6.12718204488778,0.269789983844911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,97,320000,1.60099750623441,5.17506234413965,5.9224882261229,7915.06740329295,5.78772213247173,105.629367557552,10,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.31694915254237,4.69491525423729,4.29123896035109,10925.2633591999,5.94285714285714,115.727317651845,0,5,0,0,3e+05,1.3257790368272,4.58526912181303,4.22831628553875,11270.0700344757,6.38795180722892,73.9591258995022,0,5,0,0,225000
"666",2001,0,2,0,0,0,0,89,30,21,5,15,30,3,0,3,0,135,7,21,0,2,1,6.37078651685393,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,95,2e+05,1.51685393258427,4.88539325842697,5.27806741573034,7455.45615028533,6.73333333333333,22.4930968486566,15,1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.375,11.075,17.7834178308824,2165.1108612756,3.63529411764706,12.6440408387617,0,3,2,1,2e+05,1.64347826086957,5.31304347826087,5.74992173913043,8272.29034661713,5.60512820512821,57.7811631349049,0,3,1,5,2e+05
"667",2015,11,11,32,1,0,0,581,201,96,17,64,147,0,10,4,1,831,0,98,3,2,13,4.46127366609294,0.24187725631769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,107,16329674,1.36833046471601,3.87641996557659,4.01490580040637,11991.3638285908,6.54079422382672,106.39987360771,0,2,4,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.40066225165563,3.99966887417219,4.31118565529266,11761.0278705851,6.88267898383372,122.956522590845,0,5,1,0,3666000,1.31743421052632,4.07335526315789,3.88398458763127,14354.6850102572,6.54757969303424,112.108985401388,0,2,1,0,523500
"668",2003,6,6,19,0,0,0,320,91,49,16,48,91,1,1,5,0,449,0,51,3,3,9,4.134375,0.202672605790646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,102,1e+06,1.303125,4.90625,4.03619752227171,12334.8528552157,6.44231625835189,65.0027798625797,0,2,8,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.38709677419355,4.29677419354839,4.17906454038322,8868.90658625219,5.97142857142857,51.0342793085138,0,4,0,38,9e+05,1.62209302325581,4.65639534883721,5.80940894576237,10361.8407380543,6.77667304015296,92.7453874212511,0,5,3,41,9e+05
"669",2015,2,4,0,0,0,48,206,62,16,3,25,83,3,7,1,0,287,57,16,1,0,4,2.09708737864078,0.21602787456446,1,0,0,2,0,0,0,0,6,2,0,0,3,4,1,0,0,0,11,2,0,0,0,0,0,0.181818181818182,0,0,1,100,101,5600000,1.26699029126214,2.35533980582524,3.03522815195697,24079.5582046094,7.90871080139373,27.568000575971,68,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.40758293838863,2.84454976303318,3.35603938034714,15628.6818223131,7.19220779220779,27.438081136432,1,1,3,72,535000,1.10176991150442,2.05840707964602,2.67768915786928,18451.7429399368,8.56398713826367,26.8964327352681,1,1,3,74,521000
