"","l_W","l_L","l_GS","l_CG","l_SHO","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_WP","l_HBP","l_BFP","l_R","l_SH","l_SF","l_GIDP","round","po_L","po_GS","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_BFP","po_R","GP","salary","kwERA","BSR","l_GM","attendance.f","career","b1.WHIP","b1.FIP","b1.kwERA","b1.BSR","b1.round","b1.l_GM","b2.WHIP","b2.kwERA","b2.BSR","b2.round"
"1466",11,12,33,0,0,625,192,91,21,76,191,9,7,878,91,3,6,13,1,0,1,10,5,3,0,5,4,21,5,0,6250000,6.90341685649203,108.827569861547,0,3,7,1.48059149722736,3.91534195933457,6.52923462986198,104.790384404113,0,15,1.52564102564103,6.81971830985916,52.0837892312122,0
"1467",3,2,7,0,0,179,45,20,4,21,63,4,2,242,21,2,0,4,1,2,0,34,6,2,2,7,15,47,4,0,6750000,7.43305785123967,21.9361438674345,9,3,8,1.2864,3.8432,6.90341685649203,108.827569861547,1,0,1.48059149722736,6.52923462986198,104.790384404113,0
"1468",11,14,30,1,0,568,192,76,17,50,147,7,4,789,93,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,6.84486692015209,98.0193147129022,0,3,9,1.10614525139665,3.0659217877095,7.43305785123967,21.9361438674345,1,9,1.2864,6.90341685649203,108.827569861547,1
"1469",18,7,30,3,1,587,182,74,11,66,160,9,3,812,79,5,4,28,1,0,1,15,4,3,0,5,5,24,3,0,9500000,6.7743842364532,84.4838596943358,0,3,10,1.27816901408451,3.63838028169014,6.84486692015209,98.0193147129022,0,0,1.10614525139665,7.43305785123967,21.9361438674345,1
"1470",0,1,1,0,0,15,4,2,0,4,5,0,1,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,5.4,1.9083820662768,0,3,12,1.26746166950596,3.32265758091993,6.7743842364532,84.4838596943358,1,0,1.27816901408451,6.84486692015209,98.0193147129022,0
"1471",15,6,30,4,2,571,194,90,11,108,136,11,3,829,99,7,6,40,1,0,1,9,3,2,0,3,3,16,2,0,4725000,5.77635705669481,106.287048830617,0,3,5,1.58128078817734,4.67783251231527,5.97768052516411,132.584407170875,0,0,1.54017857142857,6.43479576399395,91.5079809918362,0
"1472",9,8,27,0,0,477,151,71,11,77,109,10,5,693,78,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,6200000,5.98874458874459,81.783222086931,0,3,6,1.58669001751313,4.25604203152364,5.77635705669481,106.287048830617,1,0,1.58128078817734,5.97768052516411,132.584407170875,0
"1473",5,12,29,1,1,482,171,91,13,83,109,3,9,713,94,7,6,26,0,0,0,0,0,0,0,0,0,0,0,0,3e+06,5.83758765778401,98.8405593090451,0,2,7,1.43396226415094,4.14339622641509,5.98874458874459,81.783222086931,0,0,1.58669001751313,5.77635705669481,106.287048830617,1
"1474",8,11,28,1,1,457,182,97,20,83,103,6,1,699,113,11,7,27,0,0,0,0,0,0,0,0,0,0,0,0,6e+05,5.74334763948498,123.378589130242,1,2,8,1.58091286307054,4.4448132780083,5.83758765778401,98.8405593090451,0,0,1.43396226415094,5.98874458874459,81.783222086931,0
"1475",15,8,34,1,0,606,223,131,30,105,117,4,11,904,133,13,8,34,0,0,0,0,0,0,0,0,0,0,0,0,2500000,5.47964601769912,157.400608248041,0,1,9,1.73960612691466,5.1890590809628,5.74334763948498,123.378589130242,0,1,1.58091286307054,5.83758765778401,98.8405593090451,0
"1476",7,8,21,2,0,371,132,66,15,45,63,4,4,535,70,10,4,20,0,0,0,0,0,0,0,0,0,0,0,0,1100000,5.71401869158879,79.664387572765,0,1,10,1.62376237623762,5.62079207920792,5.47964601769912,157.400608248041,0,0,1.73960612691466,5.74334763948498,123.378589130242,0
"1477",0,1,1,0,0,18,5,3,0,3,4,0,1,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1100000,5.4,1.91223471717257,0,2,11,1.43126684636119,4.9466307277628,5.71401869158879,79.664387572765,0,0,1.62376237623762,5.47964601769912,157.400608248041,0
"1478",2,3,8,0,0,131,50,23,6,18,19,2,2,198,26,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1100000,5.33939393939394,32.3355295505949,1,2,13,1.33333333333333,3.86666666666667,5.4,1.91223471717257,0,0,1.43126684636119,5.71401869158879,79.664387572765,0
"1479",7,4,21,0,0,384,109,55,19,29,118,3,2,512,56,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3325000,7.4390625,67.8781649417533,0,2,5,1.1421686746988,3.45301204819277,7.83416370106762,73.676298932572,0,6,1.20863309352518,7.25826771653543,48.7342183246872,1
"1480",7,6,18,0,0,452,137,73,29,44,127,2,3,624,77,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3900000,6.93846153846154,100.563555920623,21,2,6,1.078125,4.0125,7.4390625,67.8781649417533,0,0,1.1421686746988,7.83416370106762,73.676298932572,0
"1481",13,8,28,0,0,543,134,63,24,55,131,2,5,725,67,2,3,6,1,1,3,58,14,5,2,1,15,73,5,0,11500000,6.60827586206897,84.8917983958404,6,2,7,1.20132743362832,4.95221238938053,6.93846153846154,100.563555920623,0,21,1.078125,7.4390625,67.8781649417533,0
"1482",1,1,3,0,0,53,16,13,4,5,10,1,0,74,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224000,6.21081081081081,12.8467427718746,0,1,5,1.8,5.5,5.4,25.9047084302559,0,0,1.49171270718232,5.8,58.3830729767655,0
"1483",1,1,2,0,0,23,10,8,3,6,4,0,0,40,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224000,4.8,11.8106696511845,0,0,6,1.18867924528302,5.86037735849057,6.21081081081081,12.8467427718746,0,0,1.8,5.4,25.9047084302559,0
"1484",2,4,9,0,0,132,70,35,4,26,22,2,0,221,39,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,419500,5.23710407239819,44.2271368798565,4,0,4,1.48214285714286,4.12261904761905,5.90474898236092,88.7553325280483,0,0,2.6,4.54285714285714,4.89809044223962,0
"1485",3,5,10,0,0,163,72,41,4,32,24,4,4,262,44,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,419500,4.94198473282443,42.8631967877543,2,0,5,2.18181818181818,5.08636363636364,5.23710407239819,44.2271368798565,0,4,1.48214285714286,5.90474898236092,88.7553325280483,0
"1486",3,2,5,0,0,89,28,10,1,6,16,0,2,118,10,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,419500,6.2135593220339,10.5370067617939,0,2,6,1.91411042944785,5.15092024539877,4.94198473282443,42.8631967877543,0,2,2.18181818181818,5.23710407239819,44.2271368798565,0
"1487",0,1,2,0,0,97,32,17,3,13,18,0,5,145,18,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,419500,5.64827586206897,17.9982903753519,12,1,7,1.14606741573034,3.3685393258427,6.2135593220339,10.5370067617939,0,0,1.91411042944785,4.94198473282443,42.8631967877543,0
"1488",1,1,0,0,0,82,24,8,2,6,27,0,4,115,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,419500,7.27826086956522,10.9693650425856,30,1,9,1.39175257731959,4.68453608247423,5.64827586206897,17.9982903753519,0,12,1.14606741573034,6.2135593220339,10.5370067617939,0
"1489",0,1,0,0,0,10,5,2,1,3,4,1,0,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,895000,6.73333333333333,5.13881387058442,10,1,10,1.09756097560976,3.16341463414634,7.27826086956522,10.9693650425856,0,30,1.39175257731959,5.64827586206897,17.9982903753519,0
"1490",1,1,1,0,0,57,29,14,3,12,16,0,1,93,15,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,250000,5.78709677419355,21.3503730854824,12,1,3,2.12,6.64,5.67906976744186,32.0446048480551,0,21,1.66355140186916,5.57107942973523,100.83863097297,0
"1491",1,2,0,0,0,47,15,6,1,7,16,2,1,66,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,7.21818181818182,7.76925617849314,17,1,4,2.15789473684211,5.62105263157895,5.78709677419355,21.3503730854824,0,12,2.12,5.67906976744186,32.0446048480551,0
"1492",2,4,3,0,0,224,80,37,4,36,58,5,0,333,41,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,725000,6.48108108108108,41.1863061641979,67,0,5,1.40425531914894,3.13617021276596,7.21818181818182,7.76925617849314,0,17,2.15789473684211,5.78709677419355,21.3503730854824,0
"1493",2,1,0,0,0,171,60,21,4,26,35,6,1,256,23,2,3,3,1,0,0,1,0,0,0,0,0,1,0,0,1e+06,5.775,32.2394015763199,74,3,6,1.55357142857143,3.46785714285714,6.48108108108108,41.1863061641979,0,67,1.40425531914894,7.21818181818182,7.76925617849314,0
"1494",2,2,0,0,0,158,43,24,8,27,49,3,0,229,26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1540000,6.71004366812227,32.3325500661045,83,3,7,1.50877192982456,4.30526315789474,5.775,32.2394015763199,1,74,1.55357142857143,6.48108108108108,41.1863061641979,0
"1495",2,2,0,0,0,205,48,20,3,26,65,3,4,277,21,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3033333,6.91624548736462,21.0017701337767,86,3,8,1.32911392405063,4.68101265822785,6.71004366812227,32.3325500661045,0,83,1.50877192982456,5.775,32.2394015763199,1
"1496",1,3,0,0,0,184,61,23,11,30,73,6,0,266,25,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3833333,7.5203007518797,46.8485961860022,74,3,9,1.08292682926829,3.18536585365854,6.91624548736462,21.0017701337767,0,86,1.32911392405063,6.71004366812227,32.3325500661045,0
"1497",2,1,0,0,0,157,59,24,3,35,45,3,1,240,26,2,1,9,1,0,0,0,1,0,0,0,0,1,0,0,3800000,6.1,34.4293211030031,55,3,10,1.48369565217391,4.42282608695652,7.5203007518797,46.8485961860022,0,74,1.08292682926829,6.91624548736462,21.0017701337767,0
"1498",5,0,0,0,0,77,23,12,2,7,32,1,2,106,12,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2e+06,8.23018867924528,11.1810439672385,38,3,11,1.79617834394904,4.00254777070064,6.1,34.4293211030031,1,55,1.48369565217391,7.5203007518797,46.8485961860022,0
"1499",2,1,0,0,0,90,22,5,3,16,22,2,1,128,6,2,2,3,1,0,0,13,6,1,0,1,3,19,1,0,2e+06,5.86875,14.1855766061006,42,3,12,1.16883116883117,2.53766233766234,8.23018867924528,11.1810439672385,0,38,1.79617834394904,6.1,34.4293211030031,1
"1500",0,0,0,0,0,54,18,9,0,6,8,0,0,72,9,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,410000,6.06666666666667,6.4453041188518,17,1,3,1.61764705882353,4.77352941176471,5.90814332247557,49.2041406979771,0,31,1.63483146067416,5.48727272727273,46.9949145359514,0
"1501",2,2,0,0,0,55,12,7,2,5,10,1,0,72,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,410000,6.23333333333333,6.8874561768376,19,0,5,1.33333333333333,2.97777777777778,6.06666666666667,6.4453041188518,0,17,1.61764705882353,5.90814332247557,49.2041406979771,0
"1502",0,0,0,0,0,33,17,10,2,5,10,2,0,54,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,302500,6.73333333333333,12.195260372728,10,2,6,1.95348837209302,5.99069767441861,5.23561643835616,13.5559355572967,0,6,1.33333333333333,4.4,0.828082046944386,0
"1503",0,1,0,0,0,19,5,2,0,0,5,0,1,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302500,7.32,1.09439236967604,5,3,7,2,4.83636363636364,6.73333333333333,12.195260372728,0,10,1.95348837209302,5.23561643835616,13.5559355572967,0
"1504",0,1,0,0,0,56,22,10,2,8,16,1,1,84,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,302500,6.4,13.1689915560019,16,3,8,0.789473684210526,2.09473684210526,7.32,1.09439236967604,0,5,2,6.73333333333333,12.195260372728,0
"1505",2,3,0,0,0,67,26,13,4,12,19,0,0,102,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,302500,6.45882352941176,19.8098074546186,25,3,9,1.60714285714286,4.325,6.4,13.1689915560019,0,16,0.789473684210526,7.32,1.09439236967604,0
"1506",2,5,0,0,0,232,59,19,3,32,73,9,2,322,26,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,523925,7.03975155279503,25.9463944074609,76,1,2,1.96875,6.3875,5.4,10.7052960324428,0,9,1.54054054054054,5.63076923076923,4.54628068588347,0
"1507",2,2,0,0,0,234,59,16,6,19,86,4,2,308,16,1,1,6,1,0,0,44,5,1,1,2,9,51,2,0,4100000,7.97142857142857,27.8118739583109,76,2,3,1.17672413793103,2.94137931034483,7.03975155279503,25.9463944074609,0,76,1.96875,5.4,10.7052960324428,0
"1508",4,6,0,0,0,246,65,25,8,29,107,2,1,339,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,8.19646017699115,36.4772241137827,76,2,2,1.81818181818182,5.43376623376623,6.30566037735849,72.4665012406948,0,41,1.47692307692308,5.73160621761658,110.69187929688,0
"1509",4,6,0,0,0,140,53,38,9,24,46,1,1,213,47,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6e+05,6.97746478873239,41.444711726651,45,2,3,1.14634146341463,2.88292682926829,8.19646017699115,36.4772241137827,0,76,1.81818181818182,6.30566037735849,72.4665012406948,0
"1510",3,2,0,0,0,229,53,28,6,36,92,6,0,312,31,4,1,4,1,0,0,24,7,6,0,3,9,34,6,0,1400000,7.59230769230769,30.0338028095503,77,2,4,1.65,4.89285714285714,6.97746478873239,41.444711726651,0,45,1.14634146341463,8.19646017699115,36.4772241137827,0
"1511",4,5,0,0,0,200,67,35,10,33,78,1,2,298,39,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1975000,7.17181208053691,47.5294526892503,72,3,5,1.16593886462882,3.18689956331878,7.59230769230769,30.0338028095503,1,77,1.65,6.97746478873239,41.444711726651,0
"1512",1,1,0,0,0,210,44,17,5,27,87,3,3,277,18,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5416666,7.86931407942238,22.7775786768772,72,1,6,1.5,4.34,7.17181208053691,47.5294526892503,0,72,1.16593886462882,7.59230769230769,30.0338028095503,1
"1513",3,6,0,0,0,198,62,32,8,28,75,5,1,289,34,3,2,1,1,0,0,6,1,0,0,1,1,8,0,0,5666667,7.43460207612457,39.0844865258558,72,3,7,1.01428571428571,2.92857142857143,7.86931407942238,22.7775786768772,0,72,1.5,7.17181208053691,47.5294526892503,0
"1514",2,1,0,0,0,180,60,32,9,27,48,4,2,266,35,1,2,1,1,0,0,3,1,0,0,0,2,4,0,0,5916666,6.34736842105263,41.6099531177778,64,3,8,1.36363636363636,3.68484848484849,7.43460207612457,39.0844865258558,1,72,1.01428571428571,7.86931407942238,22.7775786768772,0
"1515",2,3,0,0,0,181,70,30,15,22,61,1,1,261,32,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4250000,7.33103448275862,57.6270109288164,61,3,9,1.45,4.9,6.34736842105263,41.6099531177778,1,64,1.36363636363636,7.43460207612457,39.0844865258558,1
"1516",1,5,0,0,0,112,43,19,3,14,42,2,1,168,22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4500000,7.47142857142857,22.9777018624662,41,0,10,1.52486187845304,5.35469613259669,7.33103448275862,57.6270109288164,0,61,1.45,6.34736842105263,41.6099531177778,1
"1517",3,2,0,0,0,194,55,24,4,19,61,3,4,267,25,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2600000,7.15280898876405,25.132877855194,60,0,11,1.52678571428571,3.03928571428571,7.47142857142857,22.9777018624662,0,41,1.52486187845304,7.33103448275862,57.6270109288164,0
"1518",5,1,0,0,0,173,45,14,5,12,51,2,3,231,15,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3300000,7.32207792207792,21.6538370480603,63,0,12,1.14432989690722,3.13814432989691,7.15280898876405,25.132877855194,0,60,1.52678571428571,7.47142857142857,22.9777018624662,0
"1519",1,6,0,0,0,81,22,12,1,14,25,2,1,120,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,6.6,10.4605239943543,34,0,13,0.988439306358382,3.28670520231214,7.32207792207792,21.6538370480603,0,63,1.14432989690722,7.15280898876405,25.132877855194,0
"1520",3,1,0,0,0,115,43,20,5,10,28,0,1,162,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1250000,6.65925925925926,25.1423674017972,48,0,14,1.33333333333333,3.27407407407407,6.6,10.4605239943543,0,34,0.988439306358382,7.32207792207792,21.6538370480603,0
"1521",0,3,0,0,0,86,32,14,2,15,18,1,0,128,14,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1250000,5.86875,17.9343929393081,35,1,15,1.38260869565217,4.29565217391304,6.65925925925926,25.1423674017972,0,48,1.33333333333333,6.6,10.4605239943543,0
"1522",1,8,0,0,0,153,53,29,9,17,48,1,1,219,33,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,527000,7.15342465753425,37.0095526407711,43,1,4,1.12676056338028,2.89014084507042,7.71724137931035,27.8856203409927,0,66,1.18562874251497,8.61052631578947,18.8448190739092,0
"1523",8,8,23,0,0,390,153,69,16,50,97,2,1,577,72,7,2,14,0,0,0,0,0,0,0,0,0,0,0,0,2400000,6.39826689774697,93.6335336287006,15,2,9,1.86140724946695,6.26396588486141,5.87936085219707,169.812812270072,0,10,1.28635014836795,6.68301886792453,140.776274259434,0
"1524",4,4,0,0,0,221,66,28,6,23,79,3,1,308,31,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2800000,7.73766233766234,33.4847539994623,82,2,10,1.56153846153846,4.43846153846154,6.39826689774697,93.6335336287006,0,15,1.86140724946695,5.87936085219707,169.812812270072,0
"1525",8,6,0,0,0,207,81,41,9,27,56,2,3,315,43,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1250000,6.58095238095238,50.7760893629868,73,2,11,1.20814479638009,2.88778280542986,7.73766233766234,33.4847539994623,0,82,1.56153846153846,6.39826689774697,93.6335336287006,0
"1526",1,7,6,0,0,233,93,49,17,34,55,2,2,354,51,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,6.17966101694915,73.7128327120835,56,2,12,1.56521739130435,4.35942028985507,6.58095238095238,50.7760893629868,0,73,1.20814479638009,7.73766233766234,33.4847539994623,0
"1527",3,8,12,0,0,336,136,68,9,44,60,4,4,508,73,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,5.80157480314961,73.8214820388555,29,1,13,1.63519313304721,5.86523605150215,6.17966101694915,73.7128327120835,0,56,1.56521739130435,6.58095238095238,50.7760893629868,0
"1528",4,7,6,0,0,273,92,41,7,31,60,3,0,384,48,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,750000,6.3375,47.0132964292343,42,3,14,1.60714285714286,4.325,5.80157480314961,73.8214820388555,0,29,1.63519313304721,6.17966101694915,73.7128327120835,0
"1529",1,1,1,0,0,45,23,13,4,8,7,2,0,73,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,750000,5.23561643835616,19.7481689369567,9,3,15,1.35164835164835,3.87032967032967,6.3375,47.0132964292343,0,42,1.60714285714286,5.80157480314961,73.8214820388555,0
"1530",1,2,0,0,0,117,44,25,3,32,19,2,3,192,26,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,388203,4.7125,29.4683889623941,29,1,2,1.25806451612903,4.02258064516129,6.49714285714286,21.690727655499,0,36,1.17857142857143,6.37297297297297,2.85254158378127,0
"1531",6,8,25,0,0,454,161,89,22,56,74,4,10,651,103,1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,434680,5.58433179723502,104.76673835241,3,1,3,1.94871794871795,5.53333333333333,4.7125,29.4683889623941,0,29,1.25806451612903,6.49714285714286,21.690727655499,0
"1532",17,8,31,0,0,569,178,86,18,65,113,5,9,791,87,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,2425000,5.99165613147914,97.2630080311869,3,1,4,1.43392070484581,5.38061674008811,5.58433179723502,104.76673835241,0,3,1.94871794871795,4.7125,29.4683889623941,0
"1533",7,11,22,0,0,424,181,86,18,45,75,11,5,641,98,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,4400000,5.90546021840874,108.312638266038,7,2,5,1.28119507908612,4.41265377855888,5.99165613147914,97.2630080311869,0,3,1.43392070484581,5.58433179723502,104.76673835241,0
"1534",2,1,2,0,0,96,25,14,3,10,22,2,2,129,14,0,1,3,1,0,0,41,8,5,0,6,11,56,5,0,6500000,6.33023255813954,13.4263038548753,9,2,6,1.59905660377358,4.81320754716981,5.90546021840874,108.312638266038,0,7,1.28119507908612,5.99165613147914,97.2630080311869,0
"1535",6,11,21,0,0,371,139,70,14,32,96,2,1,536,79,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6e+06,6.85522388059702,76.996797538143,8,3,7,1.09375,4.16875,6.33023255813954,13.4263038548753,1,9,1.59905660377358,5.90546021840874,108.312638266038,0
"1536",12,12,30,2,1,545,159,78,19,56,132,7,9,758,87,7,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,6.47651715039578,88.4033643640088,0,2,8,1.38274932614555,3.8711590296496,6.85522388059702,76.996797538143,0,8,1.09375,6.33023255813954,13.4263038548753,1
"1537",8,12,29,2,1,541,185,75,16,50,107,6,11,765,86,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1e+07,6.2,94.94888298735,0,0,9,1.18348623853211,4.16330275229358,6.47651715039578,88.4033643640088,0,0,1.38274932614555,6.85522388059702,76.996797538143,0
"1538",5,5,18,0,0,325,115,47,13,27,61,8,0,451,49,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,8e+06,6.33126385809313,64.688282656757,0,1,10,1.30314232902033,4.09833641404806,6.2,94.94888298735,0,0,1.18348623853211,6.47651715039578,88.4033643640088,0
"1539",3,4,0,0,0,160,57,24,7,26,50,2,3,237,24,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1612500,6.86835443037975,37.8802924454867,86,3,6,1.21875,3.403125,6.66545454545455,22.7802339514619,0,78,1.25966850828729,6.9,27.0523917995444,1
"1540",6,4,0,0,0,178,51,20,7,18,59,2,0,242,25,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2900000,7.63140495867769,29.8039926890881,88,3,7,1.55625,4.2125,6.86835443037975,37.8802924454867,0,86,1.21875,6.66545454545455,22.7802339514619,0
"1541",3,6,0,0,0,188,66,23,1,30,56,1,6,280,24,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3750000,6.51428571428571,29.0383426209968,92,2,8,1.16292134831461,3.45280898876404,7.63140495867769,29.8039926890881,0,88,1.55625,6.86835443037975,37.8802924454867,0
"1542",0,2,0,0,0,34,11,5,1,6,9,1,1,51,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3750000,6.34117647058824,6.56926276791082,25,1,11,1.53191489361702,3.0563829787234,6.51428571428571,29.0383426209968,0,92,1.16292134831461,7.63140495867769,29.8039926890881,0
"1543",2,3,0,0,0,187,42,19,4,30,54,2,0,252,22,3,2,5,1,0,0,34,5,3,0,8,12,46,3,0,502000,6.59047619047619,22.335844610276,64,2,2,0.879807692307692,3.04134615384615,7.58587360594796,20.1680564483401,1,70,0.67741935483871,8.27179487179487,6.14461612236695,0
"1544",3,1,7,1,0,128,28,15,5,23,37,0,2,175,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2900000,6.22285714285714,19.9565998108156,1,3,3,1.15508021390374,3.69732620320856,6.59047619047619,22.335844610276,1,64,0.879807692307692,7.58587360594796,20.1680564483401,1
"1545",0,0,0,0,0,14,5,0,0,2,4,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+06,5.97142857142857,1.98567335243553,6,3,4,1.1953125,4.746875,6.22285714285714,19.9565998108156,0,1,1.15508021390374,6.59047619047619,22.335844610276,1
"1546",2,1,0,0,0,95,20,7,5,11,21,1,0,122,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4125000,6.38360655737705,15.0527745322671,30,2,5,1.5,3.41428571428571,5.97142857142857,1.98567335243553,0,6,1.1953125,6.22285714285714,19.9565998108156,0
"1547",3,4,0,0,0,144,57,34,5,18,39,4,1,212,34,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3900000,6.87169811320755,32.867075523954,48,2,6,0.978947368421053,4.96842105263158,6.38360655737705,15.0527745322671,0,30,1.5,5.97142857142857,1.98567335243553,0
"1548",0,0,0,0,0,19,11,7,2,1,1,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337000,5.4,8.72086430158609,4,1,5,11,18.2,1.11428571428571,7.67967963939309,0,1,1.27826086956522,5.92173913043478,16.6701734911817,0
"1549",6,1,11,0,0,194,61,21,4,14,79,2,2,265,21,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2800000,8.25283018867925,26.64048764989,0,0,2,0.948387096774194,2.19354838709677,8.79512195121951,17.1605797787421,0,0,0.978764478764479,7.67312775330397,50.8507782198563,0
"1550",6,2,0,0,0,150,35,18,7,25,40,3,2,201,18,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1725000,6.2955223880597,26.1515154400632,51,2,11,1.83870967741935,6.00645161290323,5.4,27.7723079435056,0,27,1.48295454545455,6.26363636363636,34.4989385009936,0
"1551",3,2,0,0,0,142,49,29,7,26,37,7,4,223,32,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2275000,5.8304932735426,35.3546600127525,54,3,12,1.2,4.92,6.2955223880597,26.1515154400632,0,51,1.83870967741935,5.4,27.7723079435056,0
"1552",3,3,0,0,0,165,53,25,4,37,53,8,3,252,31,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,6.30476190476191,32.5416055412156,65,0,13,1.58450704225352,5.39718309859155,5.8304932735426,35.3546600127525,0,54,1.2,6.2955223880597,26.1515154400632,0
"1553",0,0,0,0,0,18,2,0,0,1,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,4.85454545454546,0.331963082274353,5,1,14,1.63636363636364,4.07272727272727,6.30476190476191,32.5416055412156,0,65,1.58450704225352,5.8304932735426,35.3546600127525,0
"1554",0,1,0,0,0,56,23,18,2,14,14,4,1,94,22,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,5.52765957446809,16.1112245642185,23,2,15,0.5,3.86666666666667,4.85454545454546,0.331963082274353,0,5,1.63636363636364,6.30476190476191,32.5416055412156,0
"1555",4,1,0,0,0,152,39,20,2,19,67,1,1,209,20,2,1,0,1,0,0,5,1,2,1,2,4,8,2,0,9e+05,8.27081339712919,16.7028567001031,54,1,2,1.22560975609756,1.99268292682927,8.20519480519481,20.668638526887,0,54,1.28947368421053,7.35,27.192090711054,0
"1556",0,0,0,0,0,20,13,7,1,5,4,1,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327500,5.74285714285714,9.79931494346673,7,0,3,1.33082706766917,4.5984962406015,6.09109947643979,24.6625100269817,0,43,1.52307692307692,6.01855670103093,14.4591447197308,0
"1557",1,1,0,0,0,27,9,4,2,5,14,1,0,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,327500,8.4,7.91907255467503,14,1,4,2.7,5.3,5.74285714285714,9.79931494346673,0,7,1.33082706766917,6.09109947643979,24.6625100269817,0
"1558",0,0,0,0,0,3,3,3,0,1,2,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327500,7.11428571428571,2.09656747668295,1,0,5,1.55555555555556,4.31111111111111,8.4,7.91907255467503,0,14,2.7,5.74285714285714,9.79931494346673,0
