"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"2793",2016,1,4,2,11,8,25,25,0,0,0,460,138,65,19,65,122,0,6,10,0,655,0,76,3,0,17,3.81521739130435,0.210687022900763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,6,1,2005,0,0,1,2,162,86,2267928,97,25857143,1.32391304347826,4.68695652173913,4.0697563708928,12104.6283077504,6.26106870229008,88.2246408163339
"2794",2008,1,7,2,1,0,3,0,0,0,0,9,4,6,0,5,2,0,0,1,0,19,1,6,0,0,0,18,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,1,2008,0,0,1,3,161,75,1665256,95,390000,3,7.86666666666667,11.7996842105263,2512.75481175568,2.87368421052632,3.13434521912928
"2795",1998,1,28,1,10,12,33,33,9,0,0,703,265,123,37,104,162,8,4,6,3,1040,0,133,8,5,24,4.72403982930299,0.254807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,5,162,54,1730384,95,1475000,1.574679943101,5.17581792318634,5.58192482082285,9574.3448924891,6.09230769230769,184.101491974108
"2796",1999,2,28,1,8,12,30,30,2,0,0,599,227,103,23,76,144,5,2,2,2,886,0,110,7,6,11,4.64273789649416,0.256207674943567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,5,162,64,1369421,95,1875000,1.51752921535893,4.35191986644407,4.88047751331226,9742.00732842491,6.36162528216704,135.550707351241
"2797",2000,1,1,1,17,11,33,33,5,2,0,720,254,100,22,73,165,3,3,4,0,1030,0,114,12,9,18,3.75,0.246601941747573,1,1,0,1,1,0,0,0,23,5,1,0,5,5,0,0,0,0,33,0,1,0,1,0,1.17391304347826,0.151515151515152,1975,7,1,1996,0,0,1,1,162,97,3318800,92,1325000,1.3625,3.94166666666667,4.00602127669903,11680.3423670664,6.46019417475728,134.258128910132
"2798",2001,1,1,1,13,15,34,34,2,0,0,680,266,132,24,85,138,7,7,3,0,1008,0,143,12,12,22,5.24117647058824,0.263888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,1,2,162,90,3311958,92,3025000,1.54852941176471,4.43088235294118,5.03309634716387,8357.14731650372,6.07857142857143,154.09658414478
"2799",2002,1,1,1,12,16,33,33,5,3,0,648,233,105,19,71,134,5,1,4,1,921,0,113,14,8,29,4.375,0.252985884907709,1,1,2,4,4,0,0,0,61,26,14,0,12,10,3,0,3,0,100,0,15,3,0,3,6.19672131147541,0.26,1975,7,1,1996,0,0,1,2,162,95,3253203,94,3625000,1.40740740740741,4.075,4.25935977198697,10229.3681599774,6.23387622149837,123.576468064022
"2800",2003,1,32,1,15,10,33,33,8,0,0,700,225,83,27,57,178,3,6,10,1,967,0,92,6,4,21,3.20142857142857,0.232678386763185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,4,162,83,1025639,105,3825000,1.20857142857143,4.00142857142857,3.55281922351898,15615.0901428064,6.81468459152017,124.577516689963
"2801",2004,1,32,1,11,15,35,35,9,2,0,765,234,102,26,83,186,9,1,10,0,1053,0,105,11,4,22,3.6,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,1,3,5,162,67,749550,105,6e+06,1.24313725490196,4.05490196078431,3.51640929110106,13886.2765912814,6.56239316239316,129.949086651412
"2802",2005,1,33,1,15,10,35,35,2,0,0,739,268,109,25,84,147,14,3,13,2,1065,0,116,15,9,24,3.98240866035183,0.251643192488263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,1,0,3,5,162,81,2731993,96,8e+06,1.42895805142084,4.33667117726658,4.53505697554747,11476.8953719745,6.12112676056338,149.894863336236
"2803",2006,2,33,1,13,13,34,34,0,0,0,648,246,116,29,78,128,6,1,4,0,959,0,125,16,8,12,4.83333333333333,0.256517205422315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,5,162,71,2153056,95,8e+06,1.5,4.81574074074074,4.97190968022245,9357.84550584873,6.05067778936392,153.58966182201
"2804",2007,1,19,1,11,11,33,33,1,0,0,613,247,112,34,79,90,1,3,6,2,913,0,116,17,8,22,4.93311582381729,0.270536692223439,1,1,1,2,2,0,0,0,35,13,5,2,7,6,0,0,1,0,54,0,5,0,0,3,3.85714285714286,0.240740740740741,1975,7,1,1996,0,0,1,1,162,90,2325249,107,7e+06,1.59543230016313,5.71549755301794,5.94258902565624,10326.6980487385,5.47886089813801,169.260210547413
"2805",2008,2,8,2,13,11,31,31,2,0,0,540,257,121,25,43,67,4,3,2,1,811,0,129,5,9,24,6.05,0.316892725030826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,2,2,163,88,2302431,96,5e+06,1.66666666666667,4.94444444444444,6.34936527743526,7554.65909476086,5.78471023427867,152.783195465115
"2806",2011,1,33,1,8,13,29,29,1,1,0,526,199,87,16,46,99,6,3,5,0,751,0,98,10,6,17,4.46577946768061,0.264980026631158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,3,161,80,1940478,100,1250000,1.39733840304182,4.02699619771863,4.33662069711867,10661.093212208,6.26284953395473,102.937169716014
"2807",2012,2,16,1,4,1,44,0,0,0,1,202,84,48,15,16,48,4,2,1,0,292,17,48,7,3,8,6.41584158415842,0.287671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,7,1,1996,0,0,3,2,162,94,2420171,101,750000,1.48514851485149,5.24950495049505,5.80855796232877,7494.91574114609,6.83835616438356,60.8843236244106
"2808",1998,1,5,2,12,4,21,21,3,1,0,423,113,49,11,52,131,1,5,6,2,574,0,53,3,5,10,3.12765957446809,0.196864111498258,1,2,0,2,2,0,0,0,42,9,1,0,5,13,0,0,1,0,57,0,1,0,0,0,0.642857142857143,0.157894736842105,1965,7,1,1998,0,0,3,1,162,114,2955193,95,750000,1.17021276595745,3.56879432624114,2.95803564756468,14461.1603452061,6.94703832752613,58.7524682068498
"2809",1999,1,5,2,17,9,33,33,2,1,0,643,187,98,24,87,157,2,4,8,0,910,0,108,3,11,11,4.11508553654743,0.205494505494505,1,3,0,4,4,0,0,0,90,15,4,2,14,27,0,0,0,0,117,0,5,0,0,1,1.2,0.128205128205128,1965,7,1,1998,0,0,3,1,162,98,3292736,97,1850000,1.27838258164852,4.49237947122862,3.59856958265684,11222.5585652713,6.24395604395604,113.798051041825
"2810",2000,1,5,2,12,13,29,29,3,0,0,587,186,98,34,51,141,2,1,6,0,820,0,104,4,5,8,4.5076660988075,0.226829268292683,1,3,1,5,4,0,0,0,89,27,13,4,16,31,2,0,0,0,126,0,13,1,0,3,3.9438202247191,0.214285714285714,1965,7,1,1998,0,0,3,1,161,87,3055435,98,1950000,1.21124361158433,4.86098807495741,3.82385590310383,10350.7864877234,6.65853658536585,125.839623436259
"2811",2001,1,5,2,4,7,17,16,0,0,0,284,90,51,19,42,77,1,0,5,0,414,0,51,2,2,1,4.84859154929577,0.217391304347826,1,1,1,3,3,0,0,0,51,17,7,2,11,17,0,1,3,0,79,0,8,3,0,2,3.70588235294118,0.215189873417722,1965,7,1,1998,0,0,3,1,161,95,3264907,100,2050000,1.3943661971831,5.64014084507042,4.87333725887936,9819.36520864964,6.29855072463768,72.2680449962625
"2812",2002,1,5,2,8,5,24,22,0,0,1,438,131,59,17,36,113,2,8,8,0,606,1,63,1,5,3,3.63698630136986,0.216171617161716,1,0,1,2,0,0,0,0,19,5,2,2,0,7,0,0,0,0,24,0,2,0,0,0,2.84210526315789,0.208333333333333,1965,7,1,1998,0,0,3,1,161,103,3465807,99,3200000,1.14383561643836,4.02876712328767,3.20273082530856,12959.6282066428,6.80594059405941,73.090159042949
"2813",2004,1,5,2,8,2,15,15,0,0,0,254,73,31,9,36,84,0,3,5,0,359,0,31,0,1,3,3.29527559055118,0.203342618384401,1,0,0,1,1,0,0,0,15,3,3,0,5,6,0,0,0,0,23,0,3,0,0,0,5.4,0.130434782608696,1965,7,1,1998,0,0,3,1,162,101,3775292,97,5e+05,1.28740157480315,4.0503937007874,3.70951740837409,14014.5451164768,6.83732590529248,44.0739373334396
"2814",2005,1,2,2,9,9,24,22,0,0,1,385,137,73,18,50,91,1,3,12,2,568,1,77,3,5,11,5.11948051948052,0.241197183098592,1,0,0,2,0,0,0,0,12,1,0,0,4,6,1,0,0,0,17,0,0,0,0,0,0,0.0588235294117647,1965,7,1,1998,0,0,2,1,162,99,2342833,103,3500000,1.45714285714286,5.03116883116883,5.11956296712091,9578.7831829052,6.03380281690141,88.7412951708033
"2815",2006,2,19,1,11,11,29,29,1,0,0,487,155,84,22,61,164,5,1,12,3,699,0,90,7,5,6,4.6570841889117,0.221745350500715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,7,1,1998,0,0,1,4,162,76,2091685,105,4625000,1.3305954825462,4.19794661190965,4.23141213349666,10734.3122221493,7.0480686695279,99.3928560541186
"2816",2007,1,17,1,9,5,27,24,0,0,0,443,109,61,23,64,128,4,2,5,0,608,0,64,8,3,9,3.71783295711061,0.179276315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,7,1,1998,0,0,3,2,162,88,3853955,97,5e+06,1.17155756207675,4.8117381489842,3.26450318625995,12421.6953714067,6.64342105263158,81.5885290192871
"2817",1998,1,10,2,2,6,67,0,0,0,26,214,55,32,5,41,55,4,1,5,0,310,58,33,4,0,7,4.03738317757009,0.17741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,3,5,162,63,2506293,102,4e+06,1.34579439252336,4.33551401869159,3.43420820771782,12028.1605331147,5.90322580645161,31.8204232361158
"2818",1999,1,10,2,2,3,72,0,0,0,43,220,68,25,1,33,69,1,3,4,0,321,66,27,2,3,5,3.06818181818182,0.21183800623053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,1,0,3,5,162,69,1562827,102,6180000,1.37727272727273,2.96818181818182,3.39646088572642,15827.7103089957,6.63364485981308,27.9238197582841
"2819",2000,1,10,2,4,7,68,0,0,0,32,220,76,26,9,23,61,1,2,3,1,315,58,33,7,3,7,3.19090909090909,0.241269841269841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,3,5,161,69,1449673,100,6e+06,1.35,4.15454545454545,4.24362972727273,14920.5413923414,6.77142857142857,44.8238902923132
"2820",2001,1,25,2,5,6,63,0,0,0,28,203,69,31,7,26,46,3,6,1,0,287,55,34,1,0,11,4.12315270935961,0.240418118466899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,2,5,162,65,1536371,108,6e+06,1.40394088669951,4.24926108374384,4.22755003861932,12470.772267783,6.3198606271777,39.8304092316984
"2821",2002,1,25,2,1,3,53,0,0,0,26,156,62,25,6,12,39,2,3,3,0,227,42,29,4,1,5,4.32692307692308,0.273127753303965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,2,4,162,62,1323036,111,6e+06,1.42307692307692,3.95,4.79361873941037,12213.5753881716,6.77444933920705,34.107590262855
"2822",2003,1,16,1,5,3,66,0,0,0,0,180,61,29,10,43,45,7,0,3,0,282,12,36,4,0,6,4.35,0.216312056737589,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.333333333333333,1964,5,1,1991,0,0,3,1,162,101,2401084,100,6e+05,1.73333333333333,5.81666666666667,5.95131710106383,10944.8485448523,5.65531914893617,50.2620614712803
"2823",2004,1,22,1,3,5,63,0,0,0,0,170,66,30,9,29,44,3,3,1,0,260,11,39,7,1,4,4.76470588235294,0.253846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,3,2,162,86,3250092,104,750000,1.67647058823529,5.14117647058824,5.93912626244344,10391.9310109568,6.18461538461538,47.3255816717854
"2824",2005,1,17,1,8,6,67,0,0,0,4,209,57,20,5,28,61,4,4,2,0,291,20,20,9,2,3,2.58373205741627,0.195876288659794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,3,3,162,83,2829929,97,650000,1.2200956937799,3.50143540669856,2.93309999506733,17874.0625609554,6.84329896907217,29.476733492735
"2825",2006,2,30,1,0,3,68,0,0,0,2,191,61,22,5,32,48,8,5,1,0,285,19,32,5,1,4,3.10994764397906,0.214035087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,2,5,162,67,1861549,99,2750000,1.46073298429319,3.89109947643979,3.83897620281069,15155.8790224842,6.36842105263158,34.6294387170676
"2826",2007,2,18,2,3,3,50,0,0,0,0,139,59,33,5,25,31,3,7,3,0,221,20,37,3,1,8,6.41007194244604,0.266968325791855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,5,1,1991,0,0,2,1,162,96,2275912,100,3300000,1.81294964028777,4.88345323741007,6.48381131221719,7427.38796031981,5.72579185520362,37.4786899446803
"2827",2003,1,25,2,7,5,16,16,0,0,0,275,87,47,9,37,48,0,2,6,1,397,0,51,1,4,6,4.61454545454545,0.219143576826196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2002,0,0,2,3,162,83,1779895,108,305500,1.35272727272727,4.83636363636364,4.04526467597893,11142.7872951316,5.55113350125945,49.9752903275803
"2828",2005,1,25,2,8,14,29,29,0,0,0,479,172,98,18,70,88,0,4,7,0,706,0,101,1,6,14,5.52400835073069,0.243626062322946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2,1,2002,0,0,2,5,162,56,1371181,101,325000,1.51565762004175,5.01002087682672,4.99078405465825,8704.94558094721,5.58696883852691,105.345653613292
"2829",1998,1,21,2,6,6,46,0,0,0,1,174,43,23,5,30,41,1,4,1,0,243,15,27,2,2,4,3.56896551724138,0.176954732510288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,1,1989,0,0,1,1,162,88,2927399,103,1e+06,1.25862068965517,4.45862068965517,3.08065351213282,13740.2263116049,5.94320987654321,25.8273902801508
"2830",2010,1,22,1,1,3,47,0,0,0,0,157,67,25,2,17,29,4,1,2,0,232,14,27,2,2,10,4.29936305732484,0.288793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,1,2010,0,0,3,1,162,97,3647249,100,4e+05,1.60509554140127,3.4484076433121,5.05768898253898,11073.754538825,6.12413793103448,30.77154904218
"2831",2011,1,22,1,1,4,45,0,0,0,1,171,54,21,9,24,39,7,3,2,0,243,22,26,7,1,7,3.31578947368421,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,1,2010,0,0,3,1,162,102,3680718,103,425000,1.36842105263158,4.88421052631579,4.27133203378817,14789.3568920477,6.38765432098765,38.0856184541216
"2832",2012,1,22,1,0,1,5,0,0,0,0,23,10,4,1,1,8,0,0,0,0,33,2,4,2,0,1,4.69565217391304,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,1,2010,0,0,3,3,162,81,3565718,101,495000,1.43478260869565,3.2,4.98578043478261,10240.5779433481,7.94545454545455,5.46272325086023
"2833",2009,1,13,1,4,4,70,0,0,0,0,185,63,21,5,24,44,2,1,2,0,262,13,30,3,5,10,3.06486486486487,0.240458015267176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,2,2008,0,0,2,4,162,78,1747919,100,4e+05,1.41081081081081,3.99459459459459,4.20054279554363,15534.1567309874,6.31603053435115,33.7338927910836
"2834",2010,1,13,1,1,3,36,0,0,0,0,69,31,10,2,6,14,0,0,0,0,104,3,10,0,2,0,3.91304347826087,0.298076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,2,2008,0,0,2,1,162,91,2060550,99,412500,1.60869565217391,3.89565217391304,5.40832196906354,12045.3530660372,6.32307692307692,16.1727115716753
"2835",2012,1,25,2,4,3,76,0,0,0,3,253,79,22,4,21,77,6,3,2,1,344,10,24,5,0,8,2.34782608695652,0.229651162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2,1,2011,0,0,2,3,162,72,1739859,100,480650,1.18577075098814,2.59525691699605,2.84266870231639,20278.3721650458,7.49302325581395,33.0090917071091
"2836",2013,1,25,2,5,7,59,0,0,0,2,175,48,25,9,21,74,2,5,2,0,245,16,27,0,3,1,3.85714285714286,0.195918367346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2,1,2011,0,0,2,3,162,86,1750754,103,508175,1.18285714285714,3.74857142857143,3.34603225306122,12713.6576791287,7.99591836734694,33.2937578001923
"2837",2014,1,25,2,4,3,70,0,0,0,0,210,54,11,0,26,59,0,1,3,0,285,12,12,4,0,5,1.41428571428571,0.189473684210526,1,1,0,11,0,0,0,0,45,11,3,0,7,16,0,0,0,0,61,0,3,0,0,3,1.8,0.180327868852459,1989,2,1,2011,0,0,2,2,162,89,1956482,104,522500,1.14285714285714,2.75714285714286,2.30650672180451,35010.2488604428,6.66315789473684,17.860446398717
"2838",2015,1,25,2,4,3,72,0,0,0,0,209,52,21,5,26,64,1,4,2,0,286,8,23,1,5,3,2.71291866028708,0.181818181818182,1,1,0,11,0,0,0,0,41,10,1,0,3,22,0,0,0,0,54,0,2,0,1,1,0.658536585365854,0.185185185185185,1989,2,1,2011,0,0,2,1,162,95,2708549,103,1600000,1.11961722488038,3.45837320574163,2.52662569009937,18075.8806458361,6.95244755244755,26.3830332583146
"2839",2016,1,25,2,2,6,72,0,0,0,12,216,57,22,6,12,86,0,3,3,0,283,23,23,1,1,3,2.75,0.201413427561837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2,1,2011,1,0,2,3,162,81,2557712,106,2550000,0.958333333333333,2.51944444444444,2.19802137809187,18351.5260510233,8.41060070671378,26.1170429875843
"2840",2011,1,18,2,4,0,40,0,0,0,0,169,71,32,7,16,34,1,1,0,0,253,17,35,2,0,4,5.11242603550296,0.280632411067194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,1,2010,0,0,2,2,162,80,1840835,97,419800,1.54437869822485,4.40710059171598,5.19780515938911,9033.24333971728,6.30118577075099,41.3635697467685
"2841",1998,1,1,1,11,10,34,34,0,0,0,606,200,99,22,85,126,7,12,13,0,887,0,105,12,5,20,4.41089108910891,0.225479143179256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1,1,1983,0,0,1,2,163,89,1925364,95,3720000,1.41089108910891,4.71980198019802,4.35118366615692,10254.070140902,5.87350620067644,120.252538626393
"2842",1999,1,17,1,13,12,32,32,0,0,0,537,175,91,14,77,89,2,6,11,0,776,0,92,6,8,18,4.57541899441341,0.225515463917526,1,0,0,3,0,0,0,0,16,1,0,0,3,6,2,0,1,0,21,1,0,1,0,0,0,0.0476190476190476,1958,1,1,1983,0,0,3,2,163,97,2725668,97,2500000,1.40782122905028,4.66368715083799,4.17435699943846,10093.4555920217,5.44639175257732,94.935544471076
"2843",2000,1,24,1,1,5,10,6,0,0,0,74,42,36,5,14,13,1,2,11,0,136,1,36,0,3,4,13.1351351351351,0.308823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1,1,1983,0,0,1,2,162,86,2880242,94,2e+06,2.27027027027027,7.7,12.4839163702305,3407.15837632993,4.42941176470588,32.454025516938
"2844",2016,1,1,1,1,1,4,0,0,0,0,15,9,6,0,6,3,2,3,0,0,29,0,6,1,0,0,10.8,0.310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2014,0,0,1,2,162,87,3365256,102,530000,3,4.4,10.8847879310345,4496.50861051016,4.98620689655172,6.08670849971478
"2845",2002,1,7,2,3,3,9,9,0,0,0,137,52,33,11,21,29,1,1,0,0,206,0,36,1,1,2,6.5036496350365,0.252427184466019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1999,0,0,1,1,162,103,2169811,97,237500,1.5985401459854,6.37518248175182,6.15537830238821,7100.90349674028,5.92427184466019,44.1110800585125
"2846",1998,1,31,2,9,6,19,19,0,0,0,309,123,57,6,47,57,0,3,3,0,458,0,60,7,5,8,4.98058252427184,0.268558951965066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,1,1988,0,0,1,2,162,85,2519280,102,5e+06,1.6504854368932,4.30679611650485,5.38240862657396,9750.3239343694,5.58340611353712,64.3622043156355
"2847",1999,1,31,2,4,11,26,22,0,0,0,385,129,68,14,76,76,1,5,4,0,569,2,72,3,8,18,4.76883116883117,0.226713532513181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,1,1988,0,0,1,4,162,70,2253123,100,5500000,1.5974025974026,5.28051948051948,5.17223727090133,9983.59754928725,5.33673110720562,85.2757057617293
"2848",2000,2,31,2,5,8,18,17,0,0,0,245,107,65,16,59,50,1,6,2,0,399,0,67,3,8,7,7.16326530612245,0.268170426065163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,1,1988,0,0,1,3,162,82,2066982,103,5600000,2.03265306122449,6.7265306122449,8.35852399570354,6845.815673377,5.09924812030075,89.5569589837727
"2849",2001,1,10,2,0,1,5,0,0,0,0,22,10,10,4,5,2,2,2,1,0,38,1,11,2,0,1,12.2727272727273,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,1,1988,0,0,3,5,162,62,1298365,100,750000,2.04545454545455,11.3818181818182,11.4190602870813,3879.34076200875,4.76842105263158,13.6357811729916
"2850",2007,1,23,1,11,8,32,32,0,0,0,585,170,85,27,63,183,3,1,12,1,812,0,89,9,4,14,3.92307692307692,0.20935960591133,1,0,1,1,1,0,0,0,9,6,3,1,2,3,0,0,1,0,18,0,3,0,0,0,9,0.333333333333333,1980,1,2,2005,0,0,2,1,162,85,3252462,104,4e+05,1.19487179487179,4.23076923076923,3.56429764588859,12621.3418160756,7.04039408866995,108.093762865135
"2851",2008,1,23,1,1,0,5,5,0,0,0,59,13,9,2,18,15,0,1,1,0,89,0,9,0,2,1,4.11864406779661,0.146067415730337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,2,1,161,97,3300200,107,445000,1.57627118644068,5.89491525423729,4.38384551513997,12368.8273891724,4.86067415730337,10.8263970281491
"2852",2009,1,12,2,3,3,14,13,0,0,0,173,68,50,7,40,46,2,1,1,1,275,0,53,2,2,5,7.80346820809249,0.247272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,3,5,162,64,1907163,102,445000,1.8728323699422,5.21156069364162,6.54736510457173,6223.16791694605,5.70545454545455,48.2674074886668
"2853",2012,1,3,2,1,0,25,0,0,0,0,59,17,4,0,11,21,1,0,0,0,83,3,4,0,0,3,1.83050847457627,0.204819277108434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,3,5,162,69,3043003,106,725000,1.42372881355932,2.58983050847458,3.23592432101287,27569.7694609123,6.99036144578313,6.9047854979339
"2854",2013,1,18,2,1,2,63,0,0,0,0,116,38,27,3,29,51,6,6,2,1,182,3,30,1,2,1,6.28448275862069,0.208791208791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,2,2,162,92,1572926,94,1e+06,1.73275862068966,3.51034482758621,5.06758453723001,7121.2679577346,7.11428571428571,24.7334354143435
"2855",2016,2,7,2,12,5,20,20,0,0,0,331,77,26,4,33,129,0,0,8,0,439,0,29,1,2,8,2.12084592145015,0.175398633257403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,1,5,162,69,1521506,91,6e+06,0.996978851963746,2.44773413897281,2.04339825544185,20428.2557853961,7.80546697038724,29.848723869293
"2856",2007,1,33,1,4,5,16,16,0,0,0,292,86,37,9,25,65,2,2,5,0,399,0,42,2,1,8,3.42123287671233,0.215538847117794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,8,1,2004,0,0,3,4,162,73,1943812,95,380000,1.14041095890411,3.92945205479452,3.03483614687403,13220.259550138,6.51278195488722,43.9644180450164
"2857",2008,1,33,1,1,5,12,12,0,0,0,190,88,41,5,23,39,2,2,1,1,296,0,47,3,3,5,5.82631578947368,0.297297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,8,1,2004,0,0,3,5,161,59,2320400,100,402000,1.75263157894737,4.03684210526316,6.04434556187767,8171.5603634331,6.08918918918919,47.6634812086817
