"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"3391",2002,1,26,1,14,10,28,28,0,0,0,462,137,73,20,106,143,3,7,4,0,692,0,82,6,5,9,4.26623376623377,0.197976878612717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,13,2,2002,0,0,1,3,162,92,3131255,92,900000,1.57792207792208,5.11558441558442,4.9011928763794,11059.1610175673,6.0242774566474,103.453304205352
"3392",2003,1,26,1,9,7,27,27,0,0,0,441,129,63,16,101,140,4,10,6,2,656,0,72,6,2,15,3.85714285714286,0.196646341463415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,13,2,2002,0,0,1,2,162,85,3138626,94,2575000,1.56462585034014,4.81224489795918,4.7450518852663,12498.0176058213,6.07682926829268,91.2175485635736
"3393",2004,1,26,1,13,8,31,31,2,2,0,516,155,90,21,98,99,2,3,4,0,749,0,97,10,7,16,4.7093023255814,0.20694259012016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,13,2,2002,0,0,1,1,162,93,3488283,95,2975000,1.47093023255814,5.38023255813953,4.47491164110287,10345.3701965106,5.38397863818425,106.960355586766
"3394",2005,1,7,1,3,9,19,16,0,0,0,273,87,52,13,49,53,3,2,3,0,399,0,59,6,3,10,5.14285714285714,0.218045112781955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,13,2,2002,0,0,3,3,162,83,2829929,97,3575000,1.49450549450549,5.50769230769231,4.82776196810708,9672.66788110107,5.5203007518797,62.3521737468876
"3395",2000,1,11,2,6,4,66,0,0,0,33,207,67,29,6,32,57,5,5,3,1,304,57,34,2,1,6,3.78260869565217,0.220394736842105,1,0,0,2,0,0,0,1,6,1,0,0,0,3,0,0,0,0,7,2,0,0,0,0,0,0.142857142857143,1972,1,1,1995,1,0,1,1,161,91,1603744,95,825000,1.43478260869565,3.98260869565217,4.09188053489702,12879.8614515499,6.46578947368421,38.312943279014
"3396",2001,1,11,2,4,3,65,0,0,0,34,214,54,21,5,23,74,5,2,0,0,293,54,24,3,1,3,2.64953271028037,0.184300341296928,1,0,0,2,0,0,0,2,6,1,0,0,1,3,0,0,0,0,8,2,0,0,0,0,0,0.125,1972,1,1,1995,0,0,1,2,162,102,2133277,97,3300000,1.07943925233645,2.79345794392523,2.17910454929667,18775.0650934751,7.69351535836178,26.1390119349688
"3397",2002,1,21,1,3,2,60,0,0,0,32,196,46,18,0,18,68,1,0,1,0,257,51,22,4,3,4,2.47959183673469,0.178988326848249,1,0,0,4,0,0,0,3,12,1,1,0,3,4,2,0,0,0,16,4,1,1,0,0,2.25,0.0625,1972,1,1,1995,0,0,2,1,162,97,3011756,97,2750000,0.979591836734694,1.94489795918367,1.58130416699754,20061.8296793207,7.73463035019455,13.2065137463112
"3398",2003,1,21,1,0,1,40,0,0,0,22,126,31,11,2,18,41,1,6,0,0,174,31,14,1,0,4,2.35714285714286,0.17816091954023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,2,3,162,85,2910386,96,7250000,1.16666666666667,3.08095238095238,2.39880043103448,20886.4356120495,7.0551724137931,14.4537444933921
"3399",2004,1,21,1,4,2,74,0,0,0,47,226,55,24,5,23,71,4,1,2,0,308,66,27,6,1,1,2.86725663716814,0.178571428571429,1,0,1,9,0,0,0,3,35,6,5,2,7,7,2,0,1,0,49,8,5,1,0,0,3.85714285714286,0.122448979591837,1972,1,1,1995,0,0,2,1,162,105,3048427,99,7750000,1.0353982300885,3.0141592920354,2.09027295713136,17707.1077705576,7.34805194805195,25.7625301100885
"3400",2005,1,21,1,1,2,63,0,0,0,39,177,43,14,4,27,51,5,2,1,0,245,52,14,3,1,6,2.13559322033898,0.175510204081633,1,1,0,6,0,0,0,2,21,8,1,0,1,6,0,0,0,0,30,6,2,0,1,0,1.28571428571429,0.266666666666667,1972,1,1,1995,0,0,2,1,162,100,3538988,100,7000000,1.1864406779661,3.52203389830508,2.56453759598755,24013.776771932,6.77142857142857,22.7799376381766
"3401",2006,1,21,1,4,8,59,0,0,0,33,175,47,23,10,38,52,3,3,3,0,257,51,25,1,3,5,3.54857142857143,0.182879377431907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,2,1,161,83,3407104,99,8750000,1.45714285714286,5.6,4.62821986436909,14307.3975829823,6.05369649805448,40.5184279606059
"3402",2007,1,21,1,4,0,63,0,0,0,32,196,42,18,4,28,54,3,3,2,0,267,54,21,1,1,5,2.47959183673469,0.157303370786517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,2,3,162,78,3552180,99,8750000,1.07142857142857,3.58265306122449,2.10733872964916,20475.4756520902,6.61348314606742,21.1754071436631
"3403",2008,1,21,1,1,5,42,0,0,0,12,128,48,27,5,22,36,0,1,5,0,200,27,28,0,1,3,5.6953125,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,2,4,162,86,3432917,99,8000000,1.640625,4.934375,5.84318051757812,8914.49280091003,5.94,30.9779891171136
"3404",2009,1,15,2,0,1,9,0,0,0,0,24,6,2,0,5,6,0,1,2,0,37,4,2,0,0,1,2.25,0.162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,3,3,162,84,1874962,97,750000,1.375,4.325,3.63844222972973,22108.9551568024,5.07567567567568,2.46702522399059
"3405",2011,1,7,1,3,3,53,0,0,0,7,140,36,21,6,24,44,2,1,1,0,200,15,23,2,2,1,4.05,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,3,4,162,77,2352596,98,750000,1.28571428571429,4.46428571428571,3.42506355357143,12409.379183085,6.66,25.3646120177982
"3406",2012,1,27,2,3,2,50,0,0,0,0,137,44,21,7,19,31,3,3,0,0,198,17,22,1,3,2,4.13868613138686,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,1,1995,0,0,1,3,162,89,3061770,92,650000,1.37956204379562,4.88613138686131,4.15604225282017,11399.9865323326,6.30909090909091,30.437831980004
"3407",2012,1,5,2,9,5,30,16,0,0,2,376,117,44,17,43,101,3,5,3,0,519,6,49,1,1,19,3.15957446808511,0.225433526011561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,13,1,2012,0,0,1,4,162,75,1721920,91,1500000,1.27659574468085,4.38085106382979,3.86695801561924,14770.3844432434,6.74104046242775,73.8552023390614
"3408",2013,1,5,2,14,6,33,33,0,0,0,659,179,65,25,42,185,4,10,2,0,866,0,69,3,6,18,2.66312594840668,0.206697459584296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,13,1,2012,0,0,1,4,162,71,1761546,92,6500000,1.00606980273141,3.54142640364188,2.43006720992336,17716.3855834869,7.40923787528868,95.8777815130117
"3409",2014,1,5,2,15,9,28,28,0,0,0,537,167,70,20,21,154,2,2,2,0,709,0,70,0,1,12,3.5195530726257,0.235543018335684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,13,1,2012,0,0,1,3,162,87,2064334,95,6500000,1.05027932960894,3.28379888268156,2.7701236417647,13842.5177629391,7.65105782792666,83.7517218721282
"3410",2015,1,5,2,9,5,20,20,1,1,0,389,117,51,18,21,111,1,1,1,0,516,0,53,4,3,9,3.53984575835476,0.226744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,13,1,2012,0,0,1,4,162,76,2193581,94,7000000,1.06426735218509,3.77840616966581,2.92551713621689,13618.2880914972,7.49302325581395,67.0436419447149
"3411",2016,1,5,2,16,12,33,33,0,0,0,597,218,91,28,46,147,3,4,5,0,836,0,95,6,7,25,4.11557788944724,0.260765550239234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,13,1,2012,0,0,1,2,162,86,2267928,97,10976096,1.32663316582915,4.27537688442211,4.37007856567527,12087.0386708892,6.82105263157895,129.329097077176
"3412",2007,1,15,2,5,15,32,31,1,1,0,483,195,103,19,88,128,3,7,4,1,755,0,116,5,6,12,5.75776397515528,0.258278145695364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,3,5,162,66,1387603,100,392300,1.75776397515528,4.80248447204969,6.11372996256839,8906.87063418375,6.01986754966887,127.711932324132
"3413",2008,1,15,2,14,11,32,31,0,0,0,550,199,90,23,77,108,1,7,2,1,792,0,91,3,3,27,4.41818181818182,0.251262626262626,1,0,0,3,0,0,0,0,13,2,1,1,3,5,1,0,0,0,17,2,1,0,0,1,2.07692307692308,0.117647058823529,1983,16,1,2003,0,0,3,1,162,97,1811986,101,412700,1.50545454545455,4.92909090909091,4.9909799338843,11723.4866261968,5.85454545454545,125.323633263696
"3414",2009,1,22,2,13,9,33,33,1,0,0,642,200,86,27,70,161,3,6,5,0,890,0,93,4,2,17,3.61682242990654,0.224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,1,0,2,2,163,86,2567165,102,2200000,1.26168224299065,4.34485981308411,3.72404424157303,14462.7868965081,6.6,121.12942077712
"3415",2010,2,28,1,10,12,32,32,1,1,0,628,214,104,21,78,181,4,20,6,0,902,0,111,6,4,18,4.47133757961783,0.237250554323725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,1,5,162,65,2056941,105,4600000,1.39490445859873,3.92133757961783,4.20024058726538,12042.8933967714,6.74368070953437,121.385106357203
"3416",2011,2,3,2,12,9,32,31,1,1,0,599,225,84,16,62,148,4,9,2,2,861,1,92,15,6,27,3.78631051752922,0.261324041811847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,2,3,162,79,2001117,100,8750000,1.43739565943239,3.66076794657763,4.34207623943506,13544.4936783307,6.62648083623693,115.336235917231
"3417",2012,1,10,1,10,11,31,31,1,0,0,569,173,85,23,58,168,5,3,2,0,790,0,90,9,8,11,4.03339191564148,0.218987341772152,1,0,1,2,1,0,0,0,18,9,5,1,3,6,0,0,0,0,28,0,5,1,0,2,7.5,0.321428571428571,1983,16,1,2003,0,0,3,1,162,98,2370794,101,10957715,1.21792618629174,3.87486818980668,3.36178093368334,12841.9197888243,7.11645569620253,101.895586272539
"3418",2013,1,2,1,8,18,31,31,0,0,0,526,197,97,16,59,135,7,14,5,0,777,0,110,8,3,12,4.97908745247148,0.253539253539254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,2,5,162,66,2642682,105,13000000,1.46007604562738,3.82167300380228,4.45836277691325,10814.8013720037,6.60463320463321,106.440142555553
"3419",2014,1,2,1,6,15,28,27,0,0,0,422,168,99,18,63,123,3,9,3,0,633,0,105,6,4,8,6.33412322274882,0.265402843601896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,2,5,162,73,2652113,104,11000000,1.64218009478673,4.45829383886256,5.75271383167494,8420.26644383479,6.53744075829384,107.621001419089
"3420",2015,2,2,1,4,3,47,0,0,0,1,167,44,19,4,21,40,1,5,1,1,228,18,25,1,3,5,3.07185628742515,0.192982456140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,2,3,162,97,2919122,100,13000000,1.16766467065868,3.82874251497006,2.74781058934762,16694.6803725177,6.4,22.371971676775
"3421",2016,2,30,1,5,7,21,13,0,0,0,252,92,55,14,41,61,3,6,1,0,373,3,56,2,4,10,5.89285714285714,0.246648793565684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,16,1,2003,0,0,3,3,161,79,1712417,93,507500,1.58333333333333,5.30714285714286,5.55245157027959,8093.4937996692,6.10777479892761,67.1016203325834
"3422",2016,1,24,2,0,0,8,0,0,0,0,35,22,14,4,8,3,0,0,0,0,62,2,14,0,1,2,10.8,0.354838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1,1,2015,0,0,1,1,162,95,2710402,105,508500,2.57142857142857,9.2,13.9323184331797,4985.91127891808,4.43225806451613,21.1791659127917
"3423",1999,1,18,2,3,4,72,0,0,0,39,206,60,31,11,26,55,1,0,2,1,291,65,32,2,2,6,4.0631067961165,0.206185567010309,1,0,0,2,0,0,0,0,6,2,1,0,1,1,1,0,0,0,9,2,1,0,0,0,4.5,0.222222222222222,1964,1,1,1986,0,0,2,1,162,97,3468456,103,2100000,1.25242718446602,4.86019417475728,3.7607064157742,13000.4381586585,6.55463917525773,42.3146794298638
"3424",2001,1,9,1,5,3,67,0,0,0,4,207,68,36,14,22,46,3,2,2,0,292,16,36,4,2,3,4.69565217391304,0.232876712328767,1,0,1,2,0,0,0,0,2,3,2,0,0,1,0,0,0,0,6,0,3,0,0,0,27,0.5,1964,1,1,1986,0,0,2,1,162,93,2904277,106,750000,1.30434782608696,5.41739130434783,4.45021780821918,11576.8111409545,6.42739726027397,51.1151061434185
"3425",2002,1,12,2,2,3,58,0,0,0,0,165,59,20,5,13,29,3,2,4,0,232,17,20,4,3,9,3.27272727272727,0.254310344827586,1,0,0,4,0,0,0,0,5,6,3,0,2,2,1,0,0,0,13,1,3,0,1,0,16.2,0.461538461538462,1964,1,1,1986,0,0,2,1,161,94,1924473,100,500000,1.30909090909091,4.09090909090909,4.04763520376176,15670.0068765997,6.17586206896552,29.834805701588
"3426",2004,1,3,2,2,0,45,0,0,0,0,140,55,26,7,15,26,2,1,3,2,210,12,27,2,3,4,5.01428571428571,0.261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1,1,1986,0,0,2,2,162,83,1930537,102,500000,1.5,5.06428571428571,5.30564236734694,10432.060522044,5.97142857142857,35.0520628059246
"3427",2009,1,18,2,0,0,3,1,0,0,0,26,14,9,2,4,10,0,0,2,0,47,0,10,0,1,0,9.34615384615385,0.297872340425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1,2,2006,0,0,2,4,162,65,1766242,95,403800,2.07692307692308,5.96923076923077,9.99403927986907,5212.78343235033,6.42127659574468,10.9519665499541
"3428",2009,1,5,2,6,7,35,8,1,0,0,279,91,55,15,27,47,3,8,2,1,390,6,60,0,3,7,5.32258064516129,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2009,0,0,1,3,162,85,2195533,96,400000,1.26881720430108,5.1247311827957,3.9913111662531,9249.70719962194,6.04615384615385,60.0201021038166
"3429",2010,1,31,1,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,4,0,2,0,0,0,27,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2009,0,0,2,6,162,57,1613399,101,400000,3,3.2,14.518825,1918.38872065038,5.4,1.03138318481209
"3430",2011,1,17,2,2,2,33,6,0,0,0,217,93,46,11,29,52,3,5,3,0,331,11,46,1,4,6,5.72350230414747,0.280966767371601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2009,0,0,3,5,162,69,1755461,97,400000,1.68663594470046,4.94193548387097,6.34674694056553,8691.38273374299,6.23383685800604,61.6990524597606
"3431",2006,1,8,1,11,4,25,18,0,0,0,357,101,50,20,47,91,2,2,6,0,504,0,54,8,7,5,3.78151260504202,0.200396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,2,2005,0,0,3,3,162,79,2550524,99,327000,1.2436974789916,5.14117647058824,3.83613960084034,13426.0618918706,6.35238095238095,74.1751463424447
"3432",2007,1,8,1,11,10,30,30,0,0,0,484,164,76,32,58,116,5,1,1,1,691,0,77,9,4,7,4.2396694214876,0.237337192474674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,2,2005,0,0,3,3,162,84,2745207,98,397500,1.37603305785124,5.34462809917355,4.68963206216885,11854.222745947,6.4767004341534,123.499563796252
"3433",2008,1,8,1,2,5,7,7,0,0,0,89,36,30,10,20,22,2,1,3,1,146,0,30,4,3,2,9.10112359550562,0.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,2,2005,0,0,3,4,162,72,2532834,98,427500,1.8876404494382,8.22247191011236,8.80634716792366,5522.17373647282,5.48219178082192,38.8540062529722
"3434",2011,1,12,2,0,0,8,0,0,0,0,31,12,7,1,4,8,0,0,0,2,46,3,7,0,1,0,6.09677419354839,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,2,2005,0,0,2,5,162,63,3168116,97,427500,1.54838709677419,4.07096774193548,4.91920504908836,8159.25726024852,6.44347826086957,6.80571651910888
"3435",2001,1,21,1,1,2,40,0,0,0,0,114,43,22,5,17,26,2,3,5,0,173,11,24,3,1,7,5.21052631578947,0.248554913294798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1995,0,0,2,2,162,93,3109578,99,1525000,1.57894736842105,5.12105263157895,5.79759027989048,9743.89518508561,5.81618497109827,27.8872948071227
"3436",2002,1,20,1,0,0,13,0,0,0,0,34,12,7,2,5,10,0,0,1,0,51,6,9,0,0,2,5.55882352941176,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1995,0,0,1,4,162,73,2737838,116,500000,1.5,5.31764705882353,5.50785294117647,10701.7328348587,6.34117647058824,8.82225774587352
"3437",2009,1,19,1,0,0,2,0,0,0,0,6,9,11,2,2,3,0,0,0,0,17,2,11,0,0,0,49.5,0.529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2008,0,0,2,4,162,78,1747919,100,400000,5.5,16.2,46.1990102941176,1036.03351250246,6.10588235294118,11.3760035682426
"3438",2011,1,26,1,2,1,51,0,0,0,5,161,30,17,3,26,96,0,0,2,2,218,13,17,0,1,0,2.85093167701863,0.137614678899083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,17,1,2010,0,0,1,3,161,82,2935139,98,416000,1.04347826086957,1.91428571428571,1.96170037893897,17628.6180747943,9.14311926605505,15.5237591983717
"3439",2012,1,26,1,5,3,65,0,0,0,25,195,33,17,6,22,99,1,3,3,0,252,40,18,0,1,1,2.35384615384615,0.130952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,17,1,2010,0,0,1,2,162,86,3324246,96,491000,0.846153846153846,2.46153846153846,1.51007895604396,20915.6883229908,8.97142857142857,19.3663454515166
"3440",2013,1,26,1,4,3,75,0,0,0,28,230,48,16,6,18,111,1,2,3,0,292,45,16,0,0,5,1.87826086956522,0.164383561643836,1,0,0,6,0,0,0,2,13,6,2,0,1,10,0,0,0,0,20,6,2,0,0,0,4.15384615384615,0.3,1987,17,1,2010,0,0,1,1,162,92,3743527,95,512000,0.860869565217391,2.10434782608696,1.64452873287671,25938.6098677048,9.13972602739726,22.8460351759731
"3441",2014,1,26,1,2,3,68,0,0,0,44,196,55,20,5,19,101,2,2,0,0,268,57,20,1,2,1,2.75510204081633,0.205223880597015,1,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1987,17,1,2010,0,0,1,1,162,94,3782337,95,4300000,1.13265306122449,1.88367346938776,2.60343026576302,17683.3653358961,9.16119402985075,26.8537685363567
"3442",2015,1,26,1,2,1,54,0,0,0,36,157,33,14,6,8,80,0,0,2,0,200,50,14,0,2,0,2.40764331210191,0.165,1,0,0,3,0,0,0,2,10,1,0,0,3,4,1,0,0,0,14,3,0,0,0,0,0,0.0714285714285714,1987,17,1,2010,0,0,1,1,162,92,3764815,98,7425000,0.78343949044586,2.20636942675159,1.55189782324841,20874.3485544037,9.6,17.8917300731188
"3443",2016,1,26,1,3,2,71,0,0,0,47,206,35,14,4,11,104,2,1,2,0,251,63,14,3,1,1,1.83495145631068,0.139442231075697,1,0,0,7,0,0,0,3,35,5,4,1,5,19,1,0,1,0,46,5,4,0,0,0,3.08571428571429,0.108695652173913,1987,17,1,2010,1,3,1,1,162,91,3703312,92,10650000,0.669902912621359,1.40873786407767,0.819201315127838,25712.3783831443,9.84621513944223,13.7527332973843
"3444",2007,1,16,2,2,3,70,0,0,0,6,218,67,19,4,20,39,2,4,3,0,297,21,22,0,3,10,2.35321100917431,0.225589225589226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,3,162,83,2360644,99,385200,1.19724770642202,3.70917431192661,3.05680838198499,21575.1252574657,6.12727272727273,29.5240767096088
"3445",2009,1,16,2,2,4,21,5,0,0,1,120,59,26,5,14,24,1,1,2,0,192,5,29,1,2,6,5.85,0.307291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,4,162,75,1876129,99,413900,1.825,4.75,7.0438837890625,8678.77303934751,5.9625,35.8850839007929
"3446",2010,1,16,2,5,2,56,0,0,0,0,206,74,28,8,21,63,1,3,4,0,298,16,29,0,1,3,3.66990291262136,0.248322147651007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,4,162,85,1625555,100,700000,1.38349514563107,3.92815533980583,4.47522260213722,13974.1186864915,6.97046979865772,42.5515708491889
"3447",2011,1,16,2,6,0,55,0,0,0,2,167,47,14,2,14,53,1,2,2,0,223,11,14,1,0,4,2.26347305389222,0.210762331838565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,4,162,81,1818103,104,1095000,1.09580838323353,2.57125748502994,2.44465770924519,23563.3488686392,7.44484304932736,18.0952414919645
"3448",2012,1,16,2,1,1,62,0,0,0,22,191,44,18,7,11,67,1,2,3,1,242,47,18,1,1,3,2.54450261780105,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,4,162,73,2099663,104,2000000,0.863874345549738,3.13717277486911,1.93109767859461,20960.8765385034,8.07768595041322,23.2923222526374
"3449",2013,1,16,2,4,1,56,0,0,0,34,158,39,15,3,13,50,1,0,2,0,210,44,17,0,2,3,2.56329113924051,0.185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,5,162,74,2536562,102,3900000,0.987341772151899,2.83924050632911,2.0207303074141,20407.0974402651,7.45714285714286,16.527650460157
"3450",2014,1,16,2,3,3,50,0,0,0,25,137,47,20,6,7,28,0,0,1,0,192,42,22,3,1,2,3.94160583941606,0.244791666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,3,162,83,2375525,102,4000000,1.18248175182482,4.20729927007299,3.48417201756387,13271.0712784002,6.65,25.8976658685229
"3451",2015,1,10,1,2,5,48,0,0,0,0,120,38,22,5,8,27,3,1,1,0,166,12,22,3,1,2,4.95,0.228915662650602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2006,0,0,3,2,162,83,2619843,99,3500000,1.15,3.925,3.1361122063253,10256.7317737743,6.91807228915663,21.156477023771
"3452",2001,1,23,1,12,11,32,32,1,1,0,580,189,103,37,49,133,4,1,5,0,809,0,107,7,4,10,4.7948275862069,0.233621755253399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1994,0,0,1,4,162,79,2378128,92,550000,1.23103448275862,5.08793103448276,4.0472756498018,9839.97136728871,6.63114956736712,133.279944853378
"3453",2002,1,23,1,2,4,7,7,0,0,0,105,36,17,5,10,24,1,2,1,0,146,0,19,0,1,4,4.37142857142857,0.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1994,0,0,1,5,162,66,2220601,91,1250000,1.31428571428571,4.54285714285714,4.24328089041096,10675.7159148599,6.55068493150685,22.2640613660189
"3454",2003,1,23,1,4,8,16,16,0,0,0,276,113,60,15,32,49,5,2,2,0,413,0,65,2,5,7,5.8695652173913,0.273607748184019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1994,0,0,1,5,162,64,2030084,92,3000000,1.57608695652174,5.2,5.67620263448784,8038.2386790024,5.98111380145278,75.2580281445825
"3455",2004,2,5,2,1,0,10,0,0,0,0,45,26,18,5,9,7,2,2,0,0,78,2,18,1,0,2,10.8,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1994,0,0,1,4,162,63,2940731,98,4250000,2.33333333333333,8,11.6027557692308,4653.51719365687,5.4,24.5395954296003
"3456",2005,1,21,1,0,1,4,0,0,0,0,10,3,5,1,3,2,0,0,2,0,17,1,5,0,0,0,13.5,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1994,0,0,2,1,162,100,3538988,100,4250000,1.8,10.4,10.3593082352941,3798.78954584234,3.28235294117647,3.72764336808183
